date,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2022-12-17,-0.11457574,0.69388,0.9654249,-1.155266,0.89374876,-0.5203687,-0.10537499,0.5041273,-0.015232846,0.8554082,0.2784179,1.12229,0.1388835,0.4775015,-0.26781762,-0.09509717,-0.7853089,0.38872224,-0.6728242,0.4100976,-0.14078073,-0.14140932,0.30951634,0.4021352,-0.9677552,-0.21426466,-0.30907753,-0.5610669,0.684976,-0.1830208,-0.16814083,-0.7989273
2022-12-18,-1.0342376,0.43364814,-0.5568013,-0.68644124,0.084471,0.04703753,0.5552034,-0.20086907,0.81365126,0.4397457,-0.019341208,0.53119963,-0.9434,-0.09026082,-0.4013941,-0.43713093,-0.34517288,0.18797383,-1.0912662,-0.8996951,-0.95723826,0.05416879,0.21541938,0.98388875,0.087154835,-0.022211246,0.0080819065,-0.48555368,-0.21913195,-0.10339513,-0.4874118,0.48713067
2022-12-19,-0.4019035,0.72466826,0.13732511,-0.78018427,0.24894014,-0.045229632,0.32265395,-0.0038314275,0.34082103,0.4747413,0.2829609,0.12896353,-0.42281663,0.1828353,-0.12050577,-0.27359807,-0.27368116,-0.3829451,-0.56933236,-0.07891771,-0.42198023,-0.5206446,-0.182847,0.23643714,0.20992775,-1.7806888e-06,-0.020476103,-0.386927,-0.29434675,-0.15448013,-0.29008156,0.12600559
2022-12-20,-1.3885832,2.282133,1.2974848,-1.0825865,1.2433282,-0.22409977,0.513857,0.3156498,0.3554976,2.3205175,0.7664381,0.6828669,-1.2954458,-0.13634814,-1.0350186,-0.3257854,-0.90666395,0.040155686,-2.291677,0.33910003,-0.414496,-1.026826,0.1899791,-0.13684024,-0.23189406,0.06869035,-0.06548265,-1.2621632,-0.122812904,-0.6658789,-0.592715,-0.36215025
2022-12-21,-0.20880234,0.38971028,-0.24838856,-0.61795366,0.23644471,0.084851384,-0.3111963,0.040962193,0.11959317,-0.033813164,-0.08470832,-0.2243985,-0.24401414,0.10234834,-0.06783204,0.0765941,0.093380064,-0.5110647,-0.3020948,-0.22033113,-0.17433025,-0.05685781,-0.37743685,-0.065555796,-0.08452791,-0.07045771,0.17861682,0.32621545,-0.24860561,-0.12113816,-0.40532947,0.33400097
2022-12-22,0.04753706,0.63658017,0.21359488,-2.1481473,0.05927265,-0.6289092,-0.22525656,0.4766404,0.5439318,-0.14674833,0.7108962,0.10794481,0.10952094,1.9824928,0.42269897,-0.548493,-0.5785467,-1.2014774,0.23511158,-0.883206,-1.7195036,-0.907944,-0.57422394,0.22352102,0.87258816,-0.638137,-0.39748228,-0.07728857,-1.1107117,0.5792012,-1.260425,0.119339
2022-12-23,0.06433696,0.042141773,-0.12095387,-0.16892356,-0.10749173,0.13349,0.3015197,-0.15161127,0.043456927,0.029893018,0.058609106,0.030994914,-0.07101486,-0.061409578,-0.03598345,-0.059176162,-0.09514196,-0.1747765,-0.08211955,-0.003436368,-0.0705476,-0.13917562,-0.11013775,0.2197831,0.06854282,0.108914,0.014203363,-0.19029427,-0.06535422,-0.0040523857,0.1503084,0.042584665
2022-12-24,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-12-25,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-12-26,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-12-27,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-12-28,0.09691503,0.03764093,-0.25893074,-0.22688293,-0.17315687,0.18860234,0.16543217,-0.11235143,-0.19211066,-0.02886179,0.003541343,-0.13506985,-0.047580026,0.19721727,-0.007304162,-0.00028063357,-0.0032441542,-0.44019505,-0.0242927,-0.11919922,-0.09852808,-0.102837846,-0.27016592,0.023647875,0.1936448,-0.00325419,0.10534238,0.053120695,-0.3157128,0.042370018,0.033546396,0.13040835
2022-12-29,-2.8844886,2.0673742,0.4079788,-1.0888972,1.1683618,-0.0049189143,0.87111604,0.02569909,1.5392401,2.4605985,0.7731614,1.0767547,-2.6302547,-0.43170646,-1.890611,-0.6679424,-1.0981704,1.2762413,-3.3296483,-1.0425223,-1.6016107,0.08355406,0.84655756,1.955772,-0.18295106,-0.37492484,-0.041117363,-1.5260715,-0.22905868,-0.40838975,-1.1879894,0.039772607
2022-12-30,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-12-31,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-01,-0.12804008,0.3945093,-0.3198647,-0.607173,0.16907017,0.25513783,-0.17012012,-0.052577388,0.17353989,-0.07533403,-0.21549557,-0.17832884,-0.289514,-0.13626498,-0.08376381,-0.0010714829,0.026676003,-0.4699102,-0.33717835,-0.058237575,0.097662725,-0.10632478,-0.46330982,0.08870897,-0.11616583,0.13651654,0.17936122,0.20994942,-0.16884956,-0.31085238,-0.23680213,0.38616788
2023-01-02,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-03,-0.4037552,0.5780137,-0.13568237,-1.0054159,0.2550301,-0.24239989,-0.29667795,0.065488204,0.32106626,-0.017604465,0.32644582,-0.36027294,-0.29200017,0.74370825,0.022066869,-0.018964916,0.14124481,-0.89316094,-0.16504557,-0.5615844,-0.9700375,-0.36754835,-0.50501424,-0.016207963,0.45570946,-0.49729872,0.16893317,0.3390757,-0.74019355,0.23332277,-0.81177425,0.43680325
2023-01-04,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-05,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-06,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-07,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-08,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-09,-0.4895723,0.4561493,-0.5452347,-0.3695327,0.22064322,0.2849166,-0.19675305,-0.172973,0.017168462,0.0438798,-0.26669633,-0.4083339,-0.5192317,-0.06741502,-0.25371614,0.18094231,0.35901022,-0.5922377,-0.5477607,-0.32396272,-0.088276185,0.1271964,-0.42338425,0.0052598417,-0.042034745,-0.07902736,0.43111974,0.503695,-0.36184078,-0.21237227,-0.3485618,0.60416305
2023-01-10,-0.509598,0.5324269,0.10656038,-0.73717326,0.35454655,0.05901522,0.20542398,0.058186624,0.83214813,0.5860833,-0.16460495,0.7616285,-0.33522376,-0.5813364,-0.50181884,-0.32549572,-0.70129126,0.17187789,-0.9580036,-0.13621317,-0.09397953,-0.51845807,0.35876173,-0.03489107,-0.63763756,0.71758115,-0.19991185,-0.60292685,0.48008898,-0.7557587,-0.11557448,0.15205902
2023-01-11,-1.7107575,3.0334013,2.4757843,-0.41168898,2.4153178,-0.163823,0.0635739,-1.1091757,0.024257496,3.539135,0.5282593,0.5402293,-1.146691,-1.3384501,-3.2728443,1.4573597,0.15259857,-1.9270078,-2.757872,1.6031052,-0.114749886,-3.089534,-0.5863778,-2.78265,-1.4262408,0.8820673,1.5067556,-0.5373192,0.94189686,-1.7697722,0.49687707,0.9364398
2023-01-12,-1.9613035,3.9580026,2.9292235,-2.050572,2.9021792,-1.3642211,0.25053418,1.2362278,0.7763519,3.658936,1.2894764,2.0393205,-1.4167461,-0.5077835,-1.2184286,-0.5865736,-2.2782323,1.2357998,-3.223288,1.7667055,-0.3708679,-1.8911573,0.5001576,0.26797527,-1.0183163,-0.587644,-0.6743684,-2.590625,0.2822252,-1.6075602,-0.90877986,-1.3296744
2023-01-13,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-14,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-15,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-16,-0.35293984,0.6844342,-0.2197898,-0.69528896,0.48446363,0.2131029,-0.37745583,0.20834456,-0.102690965,0.20386723,-0.311742,-0.13379559,-0.40009093,0.050339103,-0.105562136,0.07272956,0.06858495,-0.35598516,-0.6839287,-0.027780011,0.23257151,0.21414062,-0.37161824,0.0037514418,-0.39418834,-0.0772577,0.24945565,0.3902123,-0.12773424,-0.3718469,-0.4541601,0.21468061
2023-01-17,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-18,-0.00434985,0.11013868,-0.17957434,-0.35104674,0.067829,0.157473,-0.071425796,0.07811724,0.16837452,0.002533216,-0.15922892,0.14913484,-0.09406743,-0.24095811,-0.08709049,-0.05163674,-0.2434218,0.020106994,-0.2925707,-0.070241645,0.10273465,0.036188513,-0.03918431,0.077990696,-0.31467444,0.22625625,-0.052208163,-0.07273036,0.10013433,-0.23201162,-0.057844967,0.03200864
2023-01-19,-0.22587216,0.2444137,-0.2644542,-0.14922148,0.08881733,0.15926133,-0.007977691,-0.19482307,-0.046537533,0.029074922,-0.013006844,-0.34898672,-0.27196002,-0.01199019,-0.16849962,0.19076411,0.28055555,-0.48375136,-0.24607268,-0.19761446,-0.16615294,-0.008296266,-0.27255976,-0.033812314,0.059932694,-0.06477589,0.2625318,0.28497803,-0.23278561,0.00891725,-0.13134223,0.34190783
2023-01-20,0.5257043,0.3968149,0.62631357,-1.6651909,-0.11406626,-0.6580888,0.099681385,0.6770188,0.47305447,-0.08547457,0.94451535,0.4965349,0.39552283,1.2501067,0.6403024,-0.7777361,-1.192153,-0.29922494,0.38238397,-0.2475778,-1.0740529,-0.96430063,-0.15750724,0.27409422,0.6450875,-0.25627214,-0.95851684,-0.86235625,-0.5885173,0.46707225,-0.7061562,-0.596306
2023-01-21,0.14311287,0.09454774,0.018237382,-0.562121,0.2385287,0.020963866,-0.19863579,0.28044063,0.10441153,-0.041350443,-0.24241407,0.39007866,0.18669814,-0.08620146,0.04449247,-0.06604238,-0.3658566,0.15342534,-0.17787638,0.10304004,0.2547681,0.07930129,0.08499728,0.060282513,-0.611336,0.1907045,-0.1784631,-0.020840257,0.41899857,-0.308638,-0.09189679,-0.17745161
2023-01-22,0.4523114,-0.025866993,0.23094457,-0.6716409,-0.10355827,-0.057744395,0.053051136,0.21002953,0.21318956,-0.14398208,0.188233,0.36663988,0.3515484,0.036722004,0.13581023,-0.23506324,-0.68717045,-0.07615995,0.1876353,0.0556576,-0.04702439,-0.5404457,-0.003078349,-0.09613162,-0.13397577,0.3443838,-0.50493324,-0.35417897,0.23709393,-0.1455245,-0.046576113,-0.22656041
2023-01-23,0.069071636,0.43958274,0.3409615,-0.33971757,0.23791072,-0.067465484,0.14557898,-0.11316262,-0.011528343,0.33457723,0.08392005,0.16574308,0.19721869,-0.20014147,-0.21495771,0.11151514,-0.19610274,-0.55561775,-0.16970271,0.34755534,0.08057896,-0.87331384,-0.09362117,-0.75632554,-0.24646567,0.36931998,0.013201394,-0.13869727,0.23400217,-0.3851782,0.15321845,0.14799538
2023-01-24,-0.5568897,0.58304733,-0.14379168,-0.9275853,0.2538439,-0.16433357,0.2155532,-0.063145675,0.7643959,0.19690374,0.12634242,0.25974584,-0.37627688,0.020088226,-0.13480036,-0.33469373,-0.29027283,-0.27933928,-0.4873678,-0.30473286,-0.6352265,-0.55396765,-0.06366525,0.36459237,0.12907134,0.013130538,-0.04939381,-0.2829061,-0.19669604,-0.26933315,-0.4190619,0.42283335
2023-01-25,-0.16094047,1.2098951,0.81083727,-1.1262839,0.35762167,-0.41372487,0.291915,0.7019235,-0.06572233,0.91649,0.96847224,0.29579797,-0.4084453,0.79587203,0.19003314,-0.60507625,-1.0086279,0.15557742,-0.6339743,0.21162787,-0.56316704,-0.5323349,-0.14310476,0.48167515,0.6366543,-0.6153136,-0.5890511,-1.0218737,-0.81294906,0.21810764,-0.65399754,-0.8347077
2023-01-26,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-27,-0.6834969,0.7352763,-0.407283,-0.41028374,0.4149722,0.25318673,-0.057115212,-0.37722868,-0.056500077,0.21566877,-0.24134131,-0.54786795,-0.5854069,0.048174396,-0.36634573,0.30871642,0.65656,-1.0058719,-0.62313795,-0.19681242,-0.13671146,-0.13751891,-0.5475054,-0.14137341,0.02080436,-0.12933704,0.65980595,0.6711104,-0.34024823,-0.28315967,-0.32831222,0.83907026
2023-01-28,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-01-29,-0.29781276,0.37768564,-0.11469523,-0.62056094,0.22947007,-0.17990857,-0.22661716,0.04610354,0.17222427,-0.010084504,0.21288975,-0.2544933,-0.16899434,0.41814387,-0.0087878555,0.078069195,0.1404932,-0.56410146,-0.14679591,-0.38353553,-0.6379532,-0.17943563,-0.26940754,-0.068552405,0.17899098,-0.3470538,0.1185324,0.2898684,-0.39254847,0.17141616,-0.5317418,0.28095478
2023-01-30,-0.22189906,0.57972455,-0.04053977,-0.6875588,0.2974668,-0.034720723,-0.06657426,-0.044218063,0.16432942,0.1620202,0.009741351,-0.0879003,-0.13935587,0.11514108,-0.06975968,0.0062282532,0.033467755,-0.69915485,-0.2921342,0.0067479797,-0.20256361,-0.5200651,-0.36410925,-0.28150862,-0.0052679777,0.021501034,0.18696864,0.12625368,-0.22036114,-0.24837172,-0.26474202,0.37486514
2023-01-31,-0.1867258,0.45492646,0.18616581,-0.089413285,0.4197052,0.009679124,-0.14751539,-0.10538034,-0.23568398,0.40582398,0.0055110008,-0.066498406,-0.13538232,-0.19545949,-0.45601404,0.3824393,0.13321708,-0.28518257,-0.43597066,0.20544949,0.05699354,-0.15678906,-0.12957129,-0.39071387,-0.36169654,-0.060623966,0.2935929,0.17080851,0.13616303,-0.15349898,0.001626879,0.09704558
2023-02-01,-2.1784136,2.269486,0.87323415,-0.62581307,1.4072963,-0.097564444,0.21348321,0.15419383,0.3013211,2.6225123,0.81672627,0.4834635,-2.1133037,-0.37110686,-1.8219385,0.019220814,-0.6716271,0.61524767,-2.9889257,-0.27286732,-0.8966765,-0.13303146,0.32521206,0.49463093,-0.28338426,-0.55745333,0.2538418,-0.98966867,-0.4287008,-0.34965605,-0.9209986,-0.21637353
2023-02-02,-0.91993564,0.66760844,-0.02638328,-0.48836738,0.3582288,0.13211094,0.42538446,-0.15059815,0.64011383,0.84806705,-0.039387032,0.5076902,-0.73713994,-0.4121688,-0.7136605,-0.21701907,-0.37213802,0.06526788,-1.2426248,-0.38912317,-0.37754485,-0.28026938,0.35594344,0.20122132,-0.355272,0.41879493,0.05358298,-0.4893644,0.19499582,-0.5303479,-0.18449658,0.28390682
2023-02-03,-0.77972984,0.6531007,-0.057941034,-1.2804816,0.48169035,0.106357574,0.12031029,0.22050367,1.1112072,0.6143601,-0.32976305,1.0771269,-0.5900447,-0.47854263,-0.5545823,-0.5662072,-0.9463385,0.37898424,-1.3009185,-0.38649458,-0.18521483,-0.2956748,0.40781525,0.47148472,-0.8437767,0.7029098,-0.28284958,-0.63409305,0.57745063,-0.9446554,-0.43846083,0.18368351
2023-02-04,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-02-05,-0.77280897,0.8693292,-0.1815383,-1.3596346,0.6664462,0.17207225,-0.25772354,0.23466115,0.94045115,0.47739032,-0.5205235,0.69934845,-0.59942627,-0.44759113,-0.4977154,-0.3612094,-0.608028,-0.018939681,-1.2747455,-0.26571578,0.028277013,-0.26920867,0.03473247,0.1499896,-0.8751289,0.59502554,-0.014568157,-0.17310297,0.38302857,-1.0407952,-0.5890867,0.43740958
2023-02-06,0.026639119,0.1929166,-0.22045895,-0.43321425,0.2060337,0.21851008,-0.35567692,0.1693183,-0.039520517,-0.034311853,-0.3313781,0.028687172,-0.06073109,-0.15945166,-0.06852287,0.08698939,-0.09414527,-0.15223393,-0.32825255,-0.0067814235,0.30381346,0.17198454,-0.19636866,-0.1406389,-0.5007221,0.17882451,0.08768946,0.23907873,0.10827265,-0.31052142,-0.15503973,0.07643302
2023-02-07,-0.49996692,0.7997394,0.42387053,-0.36182082,0.49569482,-0.0055670813,-0.01852858,0.028706137,0.09181152,0.7964244,0.3964423,0.031368814,-0.6513442,-0.1817337,-0.65622723,0.12702963,-0.23862636,0.029749319,-0.9277657,-0.023471203,-0.3089601,-0.15215771,-0.06388221,0.10350174,-0.1397224,-0.124377616,0.056776248,-0.320304,-0.06266699,-0.04398854,-0.30888414,-0.12692799
2023-02-08,-1.8221536,1.2344373,0.37882152,-0.294094,0.8542046,0.1606735,0.31882504,-0.3035987,0.61867857,1.9385805,0.41064107,0.5988157,-1.7364944,-0.62403524,-1.9540988,0.14059575,-0.44004467,0.532275,-2.414482,-0.6401105,-0.9534435,-0.0054537877,0.47844604,0.54922765,-0.5036027,-0.04896418,0.38287017,-0.73379743,0.08640727,-0.3002643,-0.45893693,0.15426469
2023-02-09,-0.5837657,0.5009285,-0.8450804,-0.70951575,0.16018432,0.5197701,-0.32416466,0.027520735,0.18978418,0.14910796,-0.5912639,-0.06109395,-0.7670789,-0.21005407,-0.34085447,-0.085347995,-0.028005447,-0.3607015,-0.98944515,-0.4909502,0.09246924,0.3272879,-0.44108105,0.17074257,-0.28836787,0.1728186,0.40540817,0.316595,-0.44145525,-0.5380546,-0.45316678,0.5989456
2023-02-10,0.1620886,0.19050452,-0.17353895,-0.55498296,0.03646711,0.22248358,-0.07839477,0.05934787,0.19274656,-0.1049036,-0.1751893,0.08976073,-0.06698977,-0.22157896,0.021432973,-0.12379299,-0.27462232,-0.1803242,-0.18507399,0.08968726,0.22877046,-0.14639759,-0.30134922,0.114809245,-0.21436483,0.29486924,-0.04394286,-0.093887866,0.011111163,-0.30967224,-0.0396713,0.09213538
2023-02-11,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-02-12,-0.16991144,0.074182324,-0.28355902,-0.35120225,-0.046406597,0.09603009,0.22780561,0.018086318,0.38580567,0.06222923,-0.098823115,0.36700138,-0.19825077,-0.29115158,-0.09779513,-0.25074947,-0.4190241,0.24823582,-0.3739758,-0.20200424,-0.11663628,-0.012571901,0.15833896,0.39651793,-0.16482177,0.20057341,-0.15237154,-0.35101813,0.049027152,-0.22550032,-0.02084583,0.05179716
2023-02-13,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-02-14,0.4244941,-0.10006493,0.10360059,-0.699856,-0.342733,-0.12771647,0.31017956,0.10644485,0.0536824,-0.13318026,0.40912712,0.23448655,0.29134902,0.6308337,0.2426854,-0.3190109,-0.5327119,-0.34942773,0.35502687,-0.19170693,-0.509712,-0.54887176,-0.14389947,0.141909,0.43463707,-0.013029128,-0.38671243,-0.38473657,-0.2806076,0.25696754,-0.091300264,-0.20290023
2023-02-15,0.7058749,-0.123822905,0.56330156,-0.9343621,-0.31751513,-0.41607365,0.40461177,0.31114054,0.3319726,-0.15176824,0.66048473,0.6502482,0.6523576,0.61677617,0.37814644,-0.5397851,-1.0350903,-0.09042653,0.5374853,-0.00454038,-0.58845216,-0.94238925,0.12898107,0.04780054,0.2735873,0.21262869,-0.85022223,-0.845933,0.077295534,0.23798865,-0.028929994,-0.5498414
2023-02-16,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-02-17,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2023-02-18,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
