date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2023-01-28,3788,-5.7,-0.1,-13.5,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-01-29,4617,-1.9,4.7,-10.6,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,김원봉 같은 영웅이 필요한 시대'... 밀양에 80명 모인 이유 | 공공기관 신규 지정·해제 앞둬…신규 채용에 영향 불가피,-0.07496418,0.064506344,-0.0052163536,-0.05174744,0.046934895,-0.113492474,-0.12481525,0.002315877,-0.0037556551,0.052092865,0.027018089,-0.078372546,0.11725691,-0.060880084,-0.12322057,-0.068571635,-0.074827045,0.118297234,0.037089612,-0.03905966,-0.031268753,0.071962506,0.08784305,-0.0046387166,-0.1685282,0.033281602,-0.06084881,-0.046107877,0.047797322,0.106969416,0.041628137,-0.11868527
2023-01-30,838,-1.6,3.9,-7.5,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0,"[신년기획 역사도시대구복원] 기념관 하나 없는 '독립운동 성지' | [신년기획 역사도시대구복원] 대구형무소·독립운동기념관…항일투사 206명 순... | [우대현 독립운동정신계승사업회 상임대표 인터뷰] ""국권 침탈 되풀이 않도록... | 추경호 ""공기업·준정부기관 130→87개…내년 직무급제 100곳 도입"" | 카이스트, 공공기관 족쇄 풀렸다… 해외 석학 초빙 등 자율성 커져 | KAIST 등 4대 과기원 '공공기관' 지정 해제 | 광주시교육청, '달빛 역사문화 체험연수' 실시 | 한국청소년활동진흥원, 청소년 가족소통 일상회복 지원에 앞장 | 광주시교육청, 달빛 역사교류에 두 번째 발을 내딛다 | 추경호 ""공기업·준정부기관 130→87개…직무급 도입 확대"" | 지역 보훈 역사 미래 원동력 되도록 기반 닦을 것 | 검찰이 보도통제한 '폭탄' 사건...두 달 후에야 겨우 언론보도 | 공기업·준정부기관 130→87개…기타공공기관 220개→260개 | [대구경북 조간 헤드라인] | 광주시교육청, 달빛 역사문화 체험연수 | 공기업·준정부기관 87개로 축소…언론진흥재단 등 기타기관으로",-0.06450843,0.033567246,-0.013666875,-0.06251688,0.032184146,-0.09936686,-0.1408131,-0.007944688,-0.0016214252,0.052778363,0.021746926,-0.056082018,0.10117986,-0.04234387,-0.12795293,-0.040859524,-0.057484,0.106622934,0.020716015,-0.015701892,-0.041392624,0.07525216,0.06820154,-0.032569744,-0.16112196,0.04228108,-0.05623348,-0.049662262,0.045072004,0.10650374,0.041992426,-0.11086092
2023-01-31,2798,0.1,9.2,-8.8,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,"2월의 독립운동가, 독립의 불꽃 청년 송몽규·안창남·김필순 선생 | 표절로 얼룩진 해외연수 보고서…누리꾼에 들통 | 100년전 '조선혁명선언'을 다시 읽어야 하는 까닭은  | 애국지사 설명하는데 독립군 때려잡은 일제 군가 표현이라니 | 기대되는 천안시 도시브랜드 | 이재갑 안동시의원 ""전통 한지 태극기 보급에 매진"" | [포토뉴스] 천안문화유산과 별빛의 하모니 '별빛야행' | 산을 벗 삼아 의열단 정신을 만나다 | [충청브리핑] 원희룡 “LH, 미분양 아파트 추가 할인 없이 매입” 감찰 | 메트로신문 - 1월 31일자 한줄뉴스",-0.063737154,0.04076644,-0.011244371,-0.025200607,0.027801696,-0.11725152,-0.12804224,0.007723689,0.010348091,0.035075862,0.0022564125,-0.047387134,0.09485172,-0.06981937,-0.12857994,-0.057768352,-0.057916045,0.094923735,-0.0069392547,-0.017612057,-0.021817017,0.078761265,0.07549606,-0.030254046,-0.14464623,0.046331253,-0.0468133,-0.02202402,0.06390847,0.08345631,0.041798152,-0.08971714
2023-02-01,2289,1.3,5.9,-2.8,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,"독립기념관, 이달의 독립운동가 송몽규·안창남·김필순 선생 전시회 | 독립기념관, 2023년 2월의 독립운동가 전시회 개최 | 치킨스칸' 윤홍근 회장이 독립운동가 알리기 나선 까닭은 | 전국 선생님들, 밀양의 독립운동 배우다 | 독립기념관, 순국 청년 독립운동가 3인 특별 전시회...송몽규, 안창남, 김필순 | 독립기념관, 무명 독립운동가 발굴 하와이 한인 묘비 탁본 기증식 개최 | 독립운동가 '송몽규, 안창남, 김필순' 전시, ""식민지 시대 고등교육으로 조국... | 김포시, 시민의 아침과 저녁을 살피는 시정- 1월 '8대 뉴스' 편",-0.07437022,0.005050104,-0.032702632,-0.012276573,0.03768725,-0.06104586,-0.11155326,0.01073534,-0.03759551,-0.025429595,-0.010936981,-0.056280293,0.085528836,-0.07642023,-0.18212256,-0.0277677,-0.060944848,0.08624028,-0.0053496026,-0.014279274,-0.021489412,0.08873742,0.08681021,-0.077221826,-0.18355224,0.036632307,-0.04075973,-0.016092341,0.12118683,0.09399429,0.043995265,-0.0907706
2023-02-02,1964,-2.6,2.7,-7.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 하와이 무명 독립운동가 발굴… 묘비 탁본 기증식 개최 | 독립기념관, 하와이 한인 묘비 탁본 기증식 개최 | [인문학 칼럼] ‘부산독립운동공원 건립’ 관심 필요한 이유 | 안성시-경기동부보훈지청, '2023년 2월 이달의 안성독립운동가 박광순(朴光順... | 박상돈 천안시장 ""K-컬처 박람회 행정력 집중해야"" | 안창호 비난 기사'에 격분한 청년들, 임시정부 습격 | 예산군, 공직자 대상 의병특강 개최 | 심신이 즐거운 밀양 여행지로 오세요 | 박상돈 천안시장, K-컬처 박람회에 행정력 집중 지시 | 봄 기운을 만날 수 있는 반 고흐 전시",-0.06099845,0.032870803,-9.445939e-05,-0.024724096,0.03950193,-0.078850806,-0.133326,0.00036178716,0.0053367857,0.007056147,-0.009006703,-0.03833636,0.0914125,-0.07401474,-0.14187272,-0.03897742,-0.06637918,0.094984114,0.010301378,-0.016063822,-0.024933103,0.09295842,0.08907967,-0.07023198,-0.16059312,0.05126708,-0.0662648,-0.035920843,0.059360683,0.08953807,0.049815994,-0.11196457
2023-02-03,2131,-1.9,2.9,-5.8,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"이름 없이 사라진 하와이 독립운동가 ‘빛을 보다’ | 천안 독립기념관을 한류 공연관광 메카로 | 안중근의사 기념관 앞에서 박정희 글씨를 보았다 | 천안시 12개 대학에 K-컬처 박람회 참여 요청 | 천안시 K-푸드 음식문화 특화거리 조성 추진 | 천안시, K-컬처 박람회 성공개최 위해 12개 대학에 협조 요청 | 천안시, 12개 대학에 'K-컬처 박람회' 협조 요청 | 예산군, 공직자 대상 의병특강 개최 | 천안시, 지역 12개 대학에 'K-컬처 박람회' 성공개최 협조 요청 | ‘이민 선조…도산 등 선각자 자취 곳곳에’",-0.06828173,-0.004653249,-0.01723713,-0.00936758,0.050142877,-0.06887668,-0.13138749,-0.020324614,-0.0003185775,-0.01862004,-0.014548024,-0.036039717,0.059949696,-0.0823214,-0.14837953,-0.054839544,-0.050606053,0.08294135,0.02007312,-0.00265483,-0.020035103,0.08734082,0.082643025,-0.08265376,-0.17572692,0.066203564,-0.074804254,-0.036166586,0.04569228,0.09652254,0.04684668,-0.12995842
2023-02-04,5054,-2.4,5.7,-8.9,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-05,6068,-1.2,7.6,-8.4,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"“사탕수수 농장서 번 돈…독립 운동에 보탠 하와이 이민자들을 기억해야” | 밀양서 찾아보는 독립운동사 `얼`을 되새기다 | 천안시, 6개월 남은 K-컬처 박람회 성공 개최 온힘 | 천안시, K-컬처 박람회 성공개최 위해 12개 대학에 협조 요청 | 천안시 K-컬처 박람회 성공개최 위해 12개 대학에 협조 요청 | 천안시, 지역대학에 K-컬처 박람회 성공개최 협조 요청 | 천안시, K-컬처 박람회 성공개최를 위해 12개 대학에 협조 요청 | 천안시, 'K-컬처 박람회' 성공적인 개최위해 12개 대학에 협조 요청 | 김포시청소년재단 제7대 심상연 대표이사 취임",-0.078801066,-0.023607459,-0.007821358,-0.014038615,0.060883194,-0.07945442,-0.13266507,-0.022665374,-0.0058745686,-0.027621191,-0.014700526,-0.031349614,0.04690132,-0.07279369,-0.1521822,-0.052286975,-0.05821748,0.087765664,0.04113813,0.0010796692,-0.033220045,0.08270376,0.07610293,-0.07786539,-0.1916061,0.070384726,-0.09017114,-0.029093035,0.04541497,0.1040596,0.06529942,-0.14085999
2023-02-06,323,0.5,8.7,-6.8,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"“하와이 1세대 이민자는 독립유공자… 사탕수수 농장서 번 돈 보태” | 천안시, 2023 K-컬처박람회 서포터즈 모집 | 천안시, 2023 천안 K-컬처 박람회 서포터즈 모집 | 김포시청소년재단 제7대 심상연 대표이사 취임 | [새얼굴] 심상연 김포시청소년재단 대표이사 | 열두 띠 조각상 행운 복 나눔 앞장 | 김포시 1월 김포통통(通統) 8대뉴스 선정 | 박상돈 천안시장 ""못해먹겠다고 생각한 적 없어"" | 일본 국사관대학생 68명, 한 달간 고려대에서 한국어연수 | [문화산책] 대구형무소 역사관으로 재현하자",-0.067700125,0.019583762,-0.014426111,-0.03924234,0.041741043,-0.115074396,-0.12924,-0.00630242,0.0033409428,0.032358315,-0.0038100765,-0.041222546,0.099925525,-0.055463813,-0.14067093,-0.051803462,-0.07344751,0.10879125,0.011190008,-0.0129285995,-0.03312297,0.072096184,0.08373192,-0.032941833,-0.17789242,0.04926618,-0.08162979,-0.02851326,0.041072294,0.11046541,0.0370322,-0.13466734
2023-02-07,2610,1.5,9.6,-5.3,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"“묘비 탁본 덕분에”…백여 년 만에 공훈 인정받은 하와이 독립운동가들 | 마침내… 충남 강제동원 노동자상, 독립기념관에 들어선다 | 독립기념관, 2월의 독립운동가 송몽규·안창남·김필순 선정… 전시회 개최 | 독립기념관, 2023년 2월의 독립운동가 전시회 개최 | 싸워라 나의 사랑하는 동포여 | [사설] 충남 강제동원 노동자상 융숭히 마중하자",-0.08143461,0.026141118,-0.0027754325,-0.030741293,0.034404125,-0.08817317,-0.12721178,0.011166872,-0.013366224,0.020015555,0.006805479,-0.05999618,0.10740507,-0.07267972,-0.15481275,-0.036546953,-0.061787196,0.107550055,0.027649704,-0.02551586,-0.032572035,0.09288566,0.09474587,-0.05014451,-0.17648163,0.040550828,-0.043728698,-0.014144056,0.08805668,0.09089837,0.038091823,-0.11128672
2023-02-08,2260,0.3,7.7,-5.5,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"경북독립운동기념관, 인물총서 채기중과 청송 독립운동 에세이 발간 | 독립기념관, 윤리·인권경영 실천 서약식·청렴문화 나눔행사 개최 | 독립기념관, 윤리·인권경영 실천 서약식…공직사회 공정·투명성 강화 | 독립기념관, 윤리·인권 경영 실천 서약식 및 청렴문화 나눔행사 열어 | 독립기념관, 윤리 인권경영 실천 서약식 및 청렴문화 나눔행사 개최 | 독립운동가 인물총서 채기중 및 청송 독립운동 에세이 발간 | 천안시, 2023 K-컬처박람회 서포터즈 모집",-0.067476265,0.01259321,-0.025197424,0.011566026,0.04209347,-0.05243123,-0.11500916,0.0068904795,-0.011207486,-0.047123153,-0.022968762,-0.055309728,0.07861721,-0.07338785,-0.16953084,-0.03698944,-0.09307075,0.059922572,0.018687245,-0.015166162,-0.01624921,0.08938506,0.108504966,-0.080734365,-0.16425833,0.031403176,-0.037982315,-0.035175472,0.10211266,0.06419295,0.043870322,-0.07923368
2023-02-09,2691,2.4,10.3,-7.0,1.1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"경상북도독립운동기념관, '인물총서·독립운동 에세이 발간' | 천안시, '2023 서울국제아트엑스포' 참가 | 천안시, '2023 서울국제아트엑스포' 참가 | 천안시, ‘2023 서울국제아트엑스포’ 참가 | 천안시, '2023 서울국제아트엑스포' 참가 | 천안시  '2023 서울국제아트엑스포' 참가 | 천안시, '2023 서울국제아트엑스포' 참가 | 천안시, 문화·관광 홍보 '2023 서울국제아트엑스포' 참가 | 천안시, ‘2023 서울국제아트엑스포’ 참가",-0.06765671,-0.017672624,-0.0253308,-0.031390894,0.03508921,-0.12485051,-0.13738239,0.004918931,0.017248323,-0.014079835,0.0109363515,-0.038567282,0.07869646,-0.092719056,-0.18944739,-0.033864133,-0.04405278,0.10792485,0.032935355,-0.022221053,-0.006085817,0.078447044,0.11645717,-0.072620586,-0.14844015,0.037045106,-0.06739931,-0.045562886,0.029705618,0.1494778,0.05019292,-0.11997115
2023-02-10,2038,3.1,7.3,-0.8,1.4,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,"중국 기원' 적힌 김치 유럽 마트서 판매… 서경덕 '항의' | 박상돈 천안시장, 31개 읍면동 방문…주민 의견 적극 반영 | 박상돈 천안시장, 시민들 직접 찾아가는 행정 펼쳐 | 박상돈 천안시장, 31개 읍면동 방문…주민 의견 적극 반영 | 박상돈 천안시장, 읍면동 방문해 시민과의 소통·적극 반영 | 박상돈 천안시장, 31개 읍면동 방문…주민 의견 적극 반영 | 박상돈 천안시장, 31개 읍면동 방문…건의사항 적극 조치 지시 | 천안시, '2023 서울국제아트엑스포' 참가",-0.09120244,0.00063687563,-0.013333733,-0.050793134,0.043460958,-0.1058862,-0.15385354,0.010838666,0.0096721575,0.020801604,-0.0030350087,-0.018284818,0.072664194,-0.052875616,-0.14813703,-0.028785065,-0.07223798,0.09678568,0.024659213,-0.021210594,-0.029865673,0.06489129,0.087577224,-0.044168975,-0.16986641,0.053405248,-0.08083134,-0.044759847,0.05594878,0.123029135,0.0420593,-0.14841059
2023-02-11,5181,0.2,5.9,-2.7,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-12,4943,0.9,6.8,-4.5,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"천안시, 모두가 공감하는 시민현장 소통 ‘눈길’ | 박상돈 시장 31개 읍·면·동 방문 주민 의견 적극 수렴 | 박상돈 천안시장, '지역민들 찾아 의견 적극 반영' | 박상돈 천안시장, 31개 읍면동 방문 ··· ""가능한 부분 적극행정 펼쳐야"" | 박상돈 천안시장, 31개 읍면동 방문…주민 의견 적극 반영",-0.09294345,-0.007481236,-0.039907403,-0.018353287,0.04107683,-0.08093247,-0.1382168,0.007823657,-0.0052628685,-0.0021758564,-0.02679093,-0.008825395,0.05768881,-0.057113882,-0.15449226,-0.026516771,-0.052953422,0.07209012,0.012622882,0.008664895,-0.017448127,0.07703807,0.0741587,-0.051222935,-0.1589984,0.058722485,-0.09057325,-0.039504774,0.084013715,0.116266534,0.063596554,-0.14023969
2023-02-13,733,5.7,9.6,2.8,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-14,3411,1.1,5.9,-3.2,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"미주도산기념관 설립 가시화…""한인 디아스포라 자부심 될 것"" | 보훈처장 ""강진 피해, 튀르키예에 진정한 형제, 함께할것"" 2억3000만원 성금 ... | 보훈처, 튀르키예 '지진 피해' 성금… ""기도해 달라"" 현수막도(종합) | 박민식 보훈처장 ""형제의 나라..."" 주한 튀르키예 대사관 조문 | 박상돈 천안시장, ""한국적 모습 담은 천안역 만들 것"" | 박민식 보훈처장, 보훈단체장들과 튀르키예 대사관 찾아 지진피해 위로 | 경북도, ‘독립유공자 후손’ 노후 주택 보수 나서 | 경북도 독립유공자 후손 노후주택 보수, 국가유공자 예우 강화 | 박민식 보훈처장, 튀르키예 대사관 찾아 조문…성금 2억 3천여 만원 전달 | 보훈처·보훈단체, '지진 피해' 튀르키예에 2억3000만원 성금",-0.07799168,0.036374487,-0.015511475,-0.046812244,0.051941387,-0.09697433,-0.14583959,0.0047325827,-0.003642602,0.034870666,0.0063777086,-0.046486497,0.101606175,-0.030504277,-0.12404996,-0.040928043,-0.07071662,0.09120934,0.009174373,-0.034344405,-0.045963556,0.07626088,0.07811371,-0.023794964,-0.15849578,0.04728608,-0.059848208,-0.038327757,0.069695696,0.09706926,0.050003182,-0.12922233
2023-02-15,3069,2.3,8.1,-3.9,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립운동가 웹툰, '독립닷컴'에서 연재하세요 | 충남도 “공공기관 이전 우선권 달라” 정부에 요청 | 충남도, 국가균형위에 공공기관 이전 '우선 선택권' 요청 | 충남도, 국가균형위에 혁신도시 공공기관 이전 '우선선택권' 요청 | 충남도, 혁신도시 공공기관 이전 '우선선택권' 요청 | 세종시 건설로 역차별 당한 충남도, 공공기관 이전 ‘우선선택권’ 요청 | 항일민족운동단체 '신간회' 창립 96주년 기념식 개최 | 중가주 사적지 탐방 재개합니다 | 박민식 보훈처장, 주한 튀르키예 대사관 찾아 조문 및 애도 | [포토뉴스] 빛으로 물드는 천안의 밤…도심 곳곳 경관조명",-0.067193165,0.021811813,-0.032377712,-0.045832463,0.03862983,-0.09088218,-0.12917101,-0.017192267,0.0007434897,0.025303498,0.0031217374,-0.032552615,0.067857176,-0.038345717,-0.13055237,-0.05239183,-0.068918005,0.088087976,0.013752583,-0.03861165,-0.044689298,0.06414437,0.06339262,-0.037344202,-0.14666384,0.027727451,-0.054661024,-0.042286593,0.048162088,0.1170281,0.043255746,-0.08049599
2023-02-16,3027,2.2,6.9,-2.6,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-17,3601,3.4,10.7,-3.3,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-18,5737,5.5,9.3,2.8,0.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-19,5222,3.1,6.4,-1.9,0.1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.0,"천안시티투어 3월부터 본격 출발! | 천안시티투어, 3월부터 본격 출발 | 천안에서 놀자' 천안시티투어 3월부터 본격 출발 | 천안 관광지 편하게 즐겨요…시티투어 내달 출발 | 영상을 복원하는 AI 연구자 ""일이 즐겁습니다” | 천안시티투어 `시동 건다' | 역사문화·빵카달달..3월부터 천안시티투어 가동 | 북한이탈 청소년들과의 동행...관문사 템플스테이",-0.08610972,0.03156627,0.004766195,-0.03519118,0.04753606,-0.1209891,-0.14152956,-0.002214333,0.04301846,0.00869263,0.017092163,-0.012508674,0.07914573,-0.080932096,-0.13280831,-0.052801162,-0.04704599,0.08145116,0.012749266,-0.017089104,-0.029508295,0.06959724,0.07445417,-0.0048579946,-0.15655744,0.057016592,-0.064727955,-0.0164253,0.0559903,0.10713049,0.058619626,-0.12772276
2023-02-20,630,-1.3,4.6,-5.7,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2023-02-21,3477,-2.0,4.2,-8.1,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"안성3.1운동기념관, 3.1운동 제104주년 기념 행사 진행 | 국립이천호국원, 어린이를 위한 이야기 독립운동사 기획전 개최 | 소통' 행보 이어가는 홍남표 창원시장 ""질문 더 받습니다"" | 박상돈 천안시장, 문화공로상…대한민국예술문화대상 | 박상돈 천안시장, 대한민국예술문화대상 '문화공로상' 수상 | 박상돈 천안시장, 제36회 대한민국예술문화대상 ‘문화공로상’ 수상 | 박상돈 천안시장, 대한민국예술문화대상 '문화공로상' 수상 | 박상돈 충남 천안시장, 제36회 대한민국예술문화대상 '문화공로상' 수상 | 박상돈 시장 ""천안시를 신한류 거점도시로 만들 것""",-0.08826325,0.031290397,-5.402416e-05,-0.08843338,0.06427183,-0.1424091,-0.14173281,-0.015490968,0.014196826,0.04887154,0.014245497,-0.037108816,0.11077827,-0.05294563,-0.16155899,-0.052813098,-0.051952776,0.16288601,0.021139506,-0.053064726,-0.03381833,0.075864226,0.07158829,0.015782721,-0.19467427,0.051676545,-0.0749766,-0.022198126,0.051164765,0.118921794,0.051252864,-0.14939341
2023-02-22,3360,0.2,9.2,-8.5,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 제104주년 삼일절 다채로운 기념행사 개최 | [당신을 위한 책 한 권] 제시의 일기 ""아이가 자랐을땐…독립된 조국 오기를"" | 박상돈 천안시장, 예술문화대상 ‘문화공로상’ | 연세대, 윤동주 시인 78주기 추모식 및 윤동주시문학상 시상식 | 박상돈 천안시장, 아우내 횃불과 함성, K-컬쳐 열기로 잇는다 | 천안시, '역사문화·빵카달달'...천안시티투어 3월 본격가동 | 원로서예가 우관 김종범 초대전 '전라북도 예술의 맥(脈)' 개최 | 강신숙 수협은행장 취임 100일 ""시중은행과 경쟁할 자생력 갖춘 은행 만들겠다... | 독도서 무료로 가족캠프…6~7월에 재외동포 대상 | [찬란한 고대 문명과 콜로니얼 문화가 공존하는 멕시코 여행 에세이] 13-③",-0.080840275,0.03783764,-0.003999293,-0.048784822,0.041390896,-0.13325238,-0.13645723,0.0017667115,0.015984412,0.044007692,0.014681414,-0.049215764,0.10385349,-0.04823427,-0.14281249,-0.04880467,-0.0639847,0.11150634,0.019217622,-0.032804407,-0.032969758,0.07196383,0.087897256,-0.018450774,-0.17570725,0.046980686,-0.054839227,-0.015807591,0.04457987,0.09455377,0.038196415,-0.12550795
2023-02-23,3821,2.0,8.9,-4.8,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,"[단독]2·8독립선언서 ‘육필 영문본’ 104년만에 발견 | 독립기념관, 국내외서 발견된 독립선언서 원본자료 32점 공개 | 안성3.1운동기념관, 제104주년 3.1절 기념 체험행사 다채 | 독립기념관, 제104주년 삼일절 기념행사 개최 | 사상구, 민선8기 공약이행 본격 추진 | 의향' 나주시, 제104주년 3.1절 기념식 연다 | 2023 천안 K-컬처 박람회 김기정 총감독, 국제박람회 감독상 수상 | [재외동포 소식] 독도 역사 배우는 '재외동포 가족 캠프' 신청 접수 | 전라북도 서예의 맥 우관 김종범 전시회, 3월 2일부터 29일까지 아트불전주 갤... | 김기정 천안K-컬처博 총감독 `축제콘텐츠대상 국제博 감독상' | 2023 천안 K-컬처 박람회 김기정 총감독, 제11회 '대한민국 축제콘텐츠대상 국... | 나주시, 제104주년 3.1절 기념식 연다 | 충남도 15개 시장·군수들, 지역 맞춤형 건의 '봇물' | 김기정 총감독 ""천안 K-컬처 새로운 전환점 만들 터"" | 2023 천안 K-컬처 박람회 김기정 총감독 제11회 대한민국 축제콘텐츠대상 국제... | 나주시, 제104주년 3.1절 기념식 연다 | [이주철의 세상만사] 암흑기 속 대한민국 부활 외쳤던 경사스러운 날 '3.1절'",-0.074818924,0.028993608,0.0046323985,-0.05408217,0.03615895,-0.11890374,-0.13146497,0.0028990693,0.008627811,0.04844877,0.018223248,-0.046138763,0.11136639,-0.05349843,-0.14329955,-0.041868184,-0.06422949,0.1121345,0.018204737,-0.024254793,-0.039393354,0.08768821,0.081971444,-0.020126581,-0.18334636,0.047353547,-0.06486775,-0.024051752,0.045295984,0.10683213,0.046720892,-0.12374156
