date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles
2024-02-03,2589,3.3,9.3,-3.0,1.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"[국방보훈 공공기관 브랜드평판] 1위 독립기념관·2위 국방전직교육원·3위 국... | 경남도, 설 명절 가볼 만한 관광지 24곳 추천"
2024-02-04,3745,5.3,10.1,-0.8,0.5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,대전대 군사학과 해외 군사문화 탐방 | 충청 공략' 공약공세 펼치더니 지역 공약 완료율 절반 불과 | 야경 보고 시간 여행도 떠나고…설 연휴 경남으로 '콧바람 여행' | [MD책] 안중근 홍보대사들이 함께 쓴 안중근 의사 이야기
2024-02-05,843,3.5,5.7,0.9,10.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"부여군, '설 맞이' 독립유공자 유족 위문 | 천안문화재단, ‘2024 천안 K-컬처박람회’ 홍보 SNS서포터즈 모집 | [현장칼럼] 과학계 `모래주머니`, 더 벗겨내라 | 부여군, 애국지사의 고귀한 희생 가슴 깊이 새깁니다 | 2024 천안 K-컬처박람회' 누리소통망 응원단 모집 | 2024 천안 K-컬처박람회' 누리소통망 응원단 모집 | 천안문화재단, '2024 천안 K-컬처박람회' 누리소통망 응원단 모집 | 2024 천안 K-컬처박람회' 누리소통망 응원단 모집 | 2024 천안 K-컬처박람회' 누리소통망 응원단 모집 | 2024 천안 K-컬처박람회' 누리소통망 응원단 모집"
2024-02-06,1379,2.0,4.3,0.6,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"독립기념관, 외국인 역사교육 활성화 추진 | 미리 가 본 '진천 보재 이상설 기념관' | 최후까지 총을 든 조선의용대와 김원봉 | [금강칼럼] 이념논쟁에 대한 유감 | [트래블투데이] 경남도, 설 명절 가족과 함께, 경남 추천 관광지로 | [총선 열전-대구 수성구을] 잔뼈 굵은 이인선 상대 김대식·박경철 '도전장'"
2024-02-07,1036,0.5,2.8,-2.3,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 설 맞아 유공자 후손에 나눔의 온정 | 강정애 보훈장관 ""보훈은 정쟁 대상 아냐…전쟁기념관 관리 일원화"" | 독립기념관, 국내 대학들과 외국인 역사교육 협력망 구축 설명회 개최 | 윤주경 의원, 독립운동가가 전하는 청년정신 공모전 개최 | 귀한 위로 나누고파…조의금 2천만원 장학금 기탁한 부부 | 병사들 2024년 목표는 '몸짱'…""전역 후 바디프로필 찍을래요"" | 설 명절 가족과 함께 경남 추천 관광지에서 즐기세요 | 박물관에 가면 다양한 재미가 있다! | 군인들의 새해 목표 1위  초콜릿 복근 내게로 오라 | 강정애 보훈장관 ""민간 기부금 모아 국가유공자 돕는 방안 추진"""
2024-02-08,1198,-0.4,5.5,-5.2,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"탑골공원에서 '독립선언서' 낭독한 정재용 | 2·8독립선언의 역사 현장 .... [2·8독립선언지(조선기독교청년회관 터)] | 금성개발, 증평 5남매 가정에 2000만원 후원 | 흉상 이전 반대 여론 절반 넘는데‥주먹구구 의견수렴 | 설연휴, 추억의 그곳으로 설레는 가족여행 | 설연휴, 추억의 그곳으로 설레는 가족여행"
2024-02-09,2958,0.1,6.1,-5.8,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,"독립기념관, 2월 1주차 충남 문화공간 트렌드지수 순위 1위...씨큐리움·충남... | 1위 온양온천랜드·2위 독립기념관·3위 파라다이스스파도고, 2024년 2월 1주... | 모친상 조의금 장학금 기탁한 김창호·하인애 부부"
2024-02-10,2616,-0.1,7.3,-5.1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2024-02-11,6572,-0.1,6.3,-6.2,0.1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,차례·성묘 후 어디 가볼까…경남도 추천 관광지 24선 소개
2024-02-12,4329,2.0,10.6,-4.7,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"독립기념관, 설 명절 사회공헌활동 | 1위 독립기념관·2위 씨큐리움·3위 충남도서관, 2024년 2월 1주차 충남 문화... | 온양온천랜드, 2월 1주차 충남 선호 여행지 트렌드지수 순위 1위...독립기념관... | (주)세원 김창호 대표 부부, 모친상 조의금 장학금 2천만원 기탁 | 청산리전투 주역·임정 요인·광복군 창설 전방위 활약 | (주)세원 김창호 대표·하인애 부부, 모친상 조의금 지역 인재육성위해 기탁"
2024-02-13,2105,6.7,15.8,-3.1,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, ICT 융합 콘텐츠 입혔다 | 독립기념관·SK텔레콤 ICT 융합 통한 스마트 기념관 변신 | 독립기념관, SK텔레콤과 ICT 융합을 통한 스마트 기념관으로 탈바꿈 | 독립기념관, SK텔레콤과 ICT 융합을 통한 스마트 기념관으로 탈바꿈 | 더욱 스마트해진 독립기념관...ICT 융합으로 새 역사체험 제공 | 독립기념관, SK텔레콤과 ICT 융합을 통한 스마트 기념관으로 탈바꿈 | 독립기념관, SK텔레콤과 ICT 융합을 통한 스마트 기념관으로 탈바꿈 | 청목미술관 소장품 전시회, '병풍 펼치다' | 빙그레, '캐치! 티니핑'과 협업 팽이팽이 제품 2종 출시 | [이달의 테마여행 ①] 뜨거운 그 이름, 유관순 열사를 기억하다"
2024-02-14,1866,11.9,18.7,6.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 전국 기관·단체 대상 독립운동사 순회전시 지원 | ‘2024 천안 K-컬처박람회’ 100여일 앞으로 | 최현배 탄생 130주년…울산 외솔기념관, 전시·체험 행사 다채 | 독립운동 주기철 목사 ‘생가 전시관’ 개관 | 독립기념관, 정보통신기술 활용 스마트 기념관으 | 2월15일 알림 | [시론] 사공이 많으면 배가 산으로 간다 | “국내외 어디든 도움 손길” 국격 상승 이끄는 미래 지도자 양성 청년조직 [... | 정명근 화성시장, '2월14일은 안중근 의사의 정신을 기리는 날' | 해양생물자원관, 2023년 우수 국립박물관 선정…해양생물 주제 유일"
2024-02-15,2100,4.4,11.4,-0.9,2.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, '독립운동사 신진연구자 지원 사업' 공모 | 양산시립독립기념관 '기억상자' 순회전 개최 | 독립기념관, 전국 기관 단체 대상 순회전시물 지원 사업 실시 | 천안 K-컬처 박람회' 5월 22일 독립기념관서 개막 | 정명근 화성시장 ‘복지·문화·교통·경제’ 시정운영 방향 제시 | [강펀치] 신범철 ""쿠바 수교, 文 정부 때 희석됐다가 윤석열 정부서 성과"" | 정명근 화성시장, ""복지·문화 탄탄히 채우고 편리한 교통·좋은 일자리 창출... | 정명근 화성시장, 2024년 첫 시정연설 | 정명근 화성시장, 2024년 첫 시정연설 | 정명근 화성시장, ""안중근 의사의 정신을 기억합니다"""
2024-02-16,2101,1.7,8.4,-3.8,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"양산시립독립기념관 임시정부 기억상자 전시 | 신사참배 거부' 독립운동가 주기철 목사 재조명 | 부산시, 12개 보훈단체 간담회…보훈 정책 논의 | 정명근 화성시장, 2024년 첫 시정연설 | 역사학자 박걸순 충북대 명예교수 별세 | [이슈&피플] 부천 항일운동 '계남면 사무소 습격사건'은 허구 | 2024 천안 K-컬처박람회' K-유니브존 대학생 참여자 모집 | 2024 천안 K-컬처박람회' K-유니브존 대학생 참여자 모집 | 2024 천안 K-컬처박람회' 행사장을 빛내줄 대학생 참여자 모집 | 2024 천안 K-컬처박람회' K-유니브존, 대학생 참여자 모집"
2024-02-17,5941,3.7,13.1,-3.7,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"양산시립독립기념관, 대한민국 임시정부 '기억상자' 순회전 | 양산서 '대한민국 임시정부 기억상자' 순회전 연다 | 부산시, 부산보훈단체장 소통간담회 개최 | 천안문화재단, '2024 천안 K-컬처박람회' K-유니브존 대학생 참여자 모집 | 2024 천안 K-컬처박람회 K-유니브존 대학생 참여자 모집"
2024-02-18,4119,5.3,11.4,-2.7,24.4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"양산시립독립기념관, '기억상자' 순회전 개최 | 한국독립운동사연구소, '2024 신진 연구자 지원' 공모 | 독립운동사 연구의 거목 박걸순 교수, 별세 | 청목미술관 병풍 기획전 마련 | 양산 '대한민국 임시정부 기억상자' 순회전 | 3.1절 앞두고 전시되는 ‘임시정부의 흔적들’ | 부산시, 부산보훈단체장 소통간담회 개최 | “맛집처럼 찾아다닐 날 와야죠”···포털 지도에 ‘사적지’ 새기는 배달라... | 2024 천안 K-컬처박람회' K-유니브존 대학생 참여자 모집 | 2024 천안 K-컬처박람회' K-유니브존 대학생 참여자 모집"
2024-02-19,664,10.0,13.6,4.8,9.6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,"독립기념관, 삼일절 기념 명예 독립운동가 1천919명 모집 | 한국독립운동사연구소, '신진 연구자 지원사업' 공모 | 안창호 선생 외손자, 다큐 '건국전쟁' 비판... “이승만, 독립운동 방해했다” | 2월20일 알림 | 한국경영인증원, 2023년 노사관계우수기업 인증 35개사 발표 | 창원특례시 장금용 제1부시장, 혁신성장 가속화를 위한 주요 현안사업 현장 점... | 장금용 창원 제1부시장, 혁신성장 가속화 위한 주요 현안사업 현장 점검 나서 | 창원특례시, 창원 현안 사업 차질 없이 가속화 한다"
2024-02-20,2037,5.2,8.0,3.5,6.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"반일 종족주의' 산실 낙성대연구소장, 독립기념관 이사 임명(종합3보) | 천안의 독립역사 체험…독립기념관 '토요 나들이' | 독립운동 연구 활성화 화성시-국사편찬위 업무협약 | 독립기념관, 명예 독립운동가 1천919명 모집 | ‘도산 안창호’ 외손자 “이승만이 영예로운 독립운동가인가… 역사적 평가에... | [단독] 대통령실 공직기강실에 ‘권대희 사건’ 검사 근무 논란 | 말로만 ""운동권 특권 청산""... 한동훈이 노리는 것 | 이승만 업적엔 왜 침묵했나…'건국전쟁' 감독 일침 던졌다 | [출마합니다] 허욱 전 천안시의원, 개혁신당 천안갑 출마 선언 | 또 다른 김성녀를 찾아서"
2024-02-21,2348,4.0,5.5,1.6,24.2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"동영상 | [스브스픽] 독립기념관 임원에 '뉴라이트 학자' 선임…즉각 반발 | 화성시, 내달 1일 ‘독립운동 역사토크 콘서트’ 진행 | 천안시, 미국 중학생들에게 한국 독립역사 소개 | 화성시, 국사편찬위원회와 손잡고 화성독립운동 연구 | 김포시 독립운동기념관에서 독립을 외치다 | 역사왜곡 맞선 지식인…독립운동사 연구의 큰 별 | [아름다운 건축] 어느 건축의 일생 | 화성시 제105주년 3.1절 콘서트 개최 | 박기일 더불이민주당 천안을 국회의원 예비후보, 국가보훈부 박이택 신임 이사..."
2024-02-22,2165,1.1,2.1,0.4,6.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"독립기념관 이사회 개최 무산…박이택 이사 임명 반대 논란으로 | 독립기념관, 105주년 삼일절 기념 문화행사 '독립선언' 개최 | 이현철 ""위안부 할머니 모욕, 반민족 친일 독립기념관 이사 임명 강력 규탄"" | 이종찬 광복회장 “독립기념관에 걸맞은 이사진 구성돼야 국민 납득” | 이사회 열린 독립기념관 겨레누리관 | 독립기념관 이사회 참석 못한 박이택 | 화성시 ""28일 방영 tvN '벌거벗은 한국사'서 화성독립운동 조명"" | 국사편찬위원회·화성시, 독립운동사 관련 사업 공동협력 등 업무협약 체결 | 경북도 산하 17개 공공기관, 상반기 54명 신규 채용"
2024-02-23,1675,2.6,5.6,0.3,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"민주당 ""'반일 종족주의' 박이택, 독립기념관 이사 임명 철회하라"" | 한국공항공사, 독립기념관과 업무협약 '항공독립운동사' 작품 전시 | 양산시립독립기념관, 3.1절 기념 '그날의 함성' 체험행사 | 오세훈, 불교계 반대에도 '송현광장 이승만 기념관 건립할 것"" | 함안군, 함안 독립운동기념관 전시자료 공개 모집 | 권칠승 민주당 수석대변인 “식민지근대화론 옹호 박이택 독립기념관 소장 임... | [함안군 소식] 독립운동기념관 자료 공모-입곡군립공원 체험시설 재개장 | 독립운동가 김응탁 선생 후손 장학기금 기탁 | ‘파묘’ 최민식·김고은 이름은 독립운동가 이름..‘파묘’ 숨겨진 항일 코드... | [기억할 오늘] 허구의 염원이 살찌운 상징의 부피"
2024-02-24,3952,2.5,6.2,0.1,1.8,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"독립기념관, 한국공항공사와 항공 독립운동사 특화전시 '맞손' | 한국공항공사, 독립기념관과 항공독립운동사 전시 업무협약 체결 | 독립기념관x한국공항공사, 독립운동사 등 공항 특화전시 공동 개최 맞손 | 함안군, 함안 독립운동기념관 전시자료 공개 모집 | 면천읍성, 국가문화유산 등재 목표..복원 사업 박차 | 충청은 호국과 보훈의 최적지!"
2024-02-25,4416,2.5,5.4,0.7,1.7,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,그날의 함성' 양산시립독립기념관 3.1절 기념행사
2024-02-26,781,2.6,8.0,-2.2,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,독립기념관·충남보훈관서 3.1절 기념행사 풍성
2024-02-27,2619,4.4,9.4,-0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2024-02-28,2363,4.9,10.8,-0.4,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 국제사회에 독립 호소한 12개 자료 국내 첫 공개 | 뉴라이트 이사' 지키기 ‥독립기념관, 초유의 '서면 이사회' | 이재준 수원시장, 28일 유치원생들과 3.1독립만세 퍼포먼스 | 김포시독립운동기념관, 고종황제 국장 특별기획전 운영 | [사진뉴스] 815개 태극기의 함성, 독립기념관 태극기마당 | 경북독립운동기념관, 제105주년 3.1절 기념 문화행사 개최 | 뉴욕 소약소국민동맹회의 전단지 | 수년째 응답없는 대구독립운동기념관 건립 | 헤이그 특사' 이상설 기념관 국기게양대가 33.1m인 까닭은 | 경상북도독립운동기념관, 3.1절 기념 체험 문화행사 개최"
2024-02-29,3391,5.0,8.7,1.8,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관 이사들, ""낙성대경제연구소장 이사 임명 철회 촉구"" | 독립기념관, 광복군 총사령관 지청천 친필 일기 복원 | 천안갑 신범철 ""독립기념관에 활력 불어넣을 것"" | [포토] 독립기념관 태극기 앞에서 달리는 아이들 | ‘한국 독립 지지 결의문’ 3.1절 맞아 원본 첫 공개 | 독립기념관, 3.1 독립선언 직후 외교활동 | 안동시, '105주년 3.1절 기념 2독립운동 재현 행사'개최 | 대구 구국운동기념관 추진..""독립운동기념관은 따로"" | 365일 독립운동의 중심에 서 있는 그녀 [강홍민의 굿잡] | 경기도의회 민주, 박이택 독립기념관 이사 임명에 “尹정권의 만행”"
2024-03-01,18594,-2.6,2.1,-5.6,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,"3.1절 '그날의 함성' 기억…양산시립독립기념관, 체험행사 | 동영상 | 국제사회 속에 꽃 피운 '외교 독립운동' | 3.1절 105주년 기념 독립기념관 시민 퍼포먼스 | “독립운동사적지  비싸면 못 사고” 무심한 윤 대통령 목소리 못 잊어 | 동영상 | 기미독립선언서' 뮤지컬로…독립유공자 103명 포상 | [사진] 독립운동가분들께 쓴 감사 편지 | [영상] ""대한독립만세!"" 105주년 삼일절 기념식에 윤동주 시인을 음악극으로 | 동영상 | 명예 독립운동가 1,919명…그날의 함성 그대로 | [인터뷰] 심정섭 민족문제연구소 지도위원..‘70여 년’ 친일·독립운동 사료... | 독립기념관서 제105주년 3.1절 행사 열려"
2024-03-02,10259,-0.8,5.4,-9.5,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"[포토뉴스] 독립기념관, 제105주년 3.1절 기념 행사 | 김포시, 김포시독립운동기념관에서 제105주년 3.1절 기념식 개최 | 정명근 화성시장 ""자주독립 향한 애국선열 뜻 최선 다해 기릴 것"" | 명예 독립운동가 1,919명…그날의 함성 그대로 | 서대문형무소 일원의 과거, 현재 그리고 미래를 말하다 | 보존과학으로 되살린 ‘백산 지청천 선생’ 친필 일기 | 나주시, 제105주년 3.1절 기념식 개최 | 송재봉 예비후보, 청원구 민주당 경선후보 확정 | 송재봉 예비후보, 더불어민주당 청원구 경선후보 확정 | [이경복의 아침생각]...근정전에 일장기 꽂힌 수치"
2024-03-03,5756,5.3,11.1,0.6,0.1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"대한독립만세', 화성시,105주년 3.1절 기념식 행사 | 구자웅 회장 독립운동기념사업회 운영비 지원 | [중부포토] 김포시, 독립운동 3.1절 제105주년 기념식 성료 | 서대문구 독립공원 일대 역사문화벨트의 발전 방향 모색 | 3.1절을 맞아 독립유공자 후손 자긍심 높인 김포시 | [NEWS초점] 가칭 '유관순교육관' 건립 논란 | [파워인터뷰]“제복근무자에 민간 기부금 전하는 ‘모두의 보훈’ 프로젝트 시... | 문진석 천안갑 후보, 살기 좋은 청룡동 4대 공약 발표 | [전남일보]나주시 '3.1절 기념' 의향의 정신 되새겨 | 신범철 천안(갑) 국회의원 국민의힘 후보, 문화 공약 발표"
2024-03-04,555,5.5,11.6,-0.8,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"양산시립독립기념관 삼일절 기념행사 대성황 | 충남 관광객 3000만명 돌파...백제문화단지, 독립기념관, 간월암 順 | [속보]윤 대통령 국립구국운동기념관 대구 건립 약속…보훈부도 공식 입장 밝... | [브랜드평판] 국방보훈 공공기관 2024년 3월 빅데이터 1위 독립기념관, 2위 국... | 김포시독립운동기념관, 제105주년 3.1절 기념 체험행사 개최 | 하동군, 하동독립공원에서 제105주년 삼일절 기념식 개최 | 세종호수공원에서 울러퍼진 독립만세 메아리 | 尹대통령 ""대구에서 혁명적 변화…TK 신공항 속도 낼 것"" | 팔공산 1000억 투자·뮤지컬 공연장 건립..尹 ‘대구 선물보따리’ | 천안교육지원청 제32대 이병도 교육장 취임식"
2024-03-05,1685,7.3,8.5,5.6,1.4,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,"충주시 홍보맨 초청' 독립기념관 직원 혁신교육 | 양산시립독립기념관, 삼일절 기념행사 대성황 | 경북북부제1교도소 최진규 소장, 3.1절 맞아 독립기념관 방문 | '청와대 경비' 수방사 제1경비단 이전해야 | 증평군, ‘3월 그날을 기억하다’ 특별기획전 | 익산문화관광재단, 국가보훈부 공모사업 선정 | 충남 보러 온 관광객 작년 3100만명…코로나 이전 회복 | 더불어민주당 천안갑 문진석 후보 9일 선거사무소 개소식 | 죽음을 넘어선 근·현대 인문학의 보고... ‘망우리역사문화공원’ (2)"
2024-03-06,1429,6.1,11.3,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,"독립기념관 7전시관 임시휴관…8월14일까지 | 경북북부제1교도소, 3.1절 맞아 새내기 직원들과 독립기념관 찾아 | 양산시립독립기념관 3.1절 기념행사 열어 | 독립기념관, 조직문화 혁신위해 충주시 홍보맨 초청 강연 진행 | [김진영의 울산여지도] 입암, 독립의 혼이 바위로 우뚝한 땅 | [B tv 중부뉴스][나는 예비후보다] 문진석 '천안갑' 예비후보 | 역무원으로 일하던 청년 일왕에 수류탄을 던지다 | 화성청소년수련관, 3.1운동 역사탐방 프로그램 개최 | 증평군, 3.1운동 기념 3월 그날을 기억하다 특별기획전 개최"
2024-03-07,2045,4.5,9.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"독립기념관 청년 인턴 선발, 22일까지 지원 접수 | 독립기념관 2024년 청년인턴 공개 채용 | 독립기념관, '청년인턴' 공개 채용… 일자리 경험·취업역량 향상 | 독립기념관, 청년 일자리 창출 선도...인턴 선발 | 독립운동가와 가족의 어록 | ‘살인범’이라며 통역 거부한 이승만 … 116년 만에 누명 벗었다 | “청와대 경비하던 수방사 제1경비단 이전해야” | [전종철의 전격시사] 신범철 전 국방부차관 - “충청권은 민심 풍향계, 분위기... | ‘달성습지서 서식하는 동물의 모습’…강위원 사진전, 달성습지 생태학습관 | [사유와 성찰]역사 퇴행시키는 이승만의 소환"
2024-03-08,4387,2.9,7.2,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,"평택에 '육삼정 의거' 주역 독립운동가 원심창 기념관 개관 | 허소 민주당 후보 ""'5.18 북한 개입설' 도태우, 후보 사퇴해야"" | 23회 유관순상 수상자에 유연경 윤희순기념사업회 전 이사장 | 성일종 의원은 안중근 의사 묘소 앞에서 석고대죄하라 | 한동훈 '원픽 지역구' 천안갑, '청룡'이 당락 좌우할까"
2024-03-09,5647,1.1,7.2,-5.2,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
2024-03-10,6408,2.9,11.4,-5.6,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.0,"독립기념관, 7전시관 광복 80주년 기념 새 단장 임시 휴관 | 대구 독립기념관 부지, 적어도 1만 평 이상돼야 | 박경철 ""대구에 독립기념관 건립하겠다"" | 고산도서관 '윤봉길의사의 독립운동 이야기' 전시 | [4·10 격전지 르포] 천안갑 '국방차관' vs '친명계' 재대결 | 친일잔재 청산 안하나 못하나…'청산율 55%'"
2024-03-11,643,5.1,12.4,-2.1,0.6,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,"대한독립만세 당진 면천공립보통학교 3.10 만세운동 재현 | 독립기념관, 행안부 주관 공공데이터 평가 ‘우수’ | 목상고 김병용 독립운동가, 세상에서 가장 늦은 졸업식 가져 | 천안시, 시민과 함께하는 문화예술 정책 펼쳐 | 순천향대, 글로벌 ‘知韓 네트워크’ 구축 박차 | 파묘① 친일파 귀신, 조선총독부와 대한매일신보 (feat. 며느리와 탱고를) | 설문대할망전시관 이번엔 제대로 개관하나 | 북만주에서 항일 명장을 만나다 | 윤석열 당선 2년, 윤석열 정권은 가망 없다"
2024-03-12,1549,4.6,9.5,0.9,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"초등 숙제 왕 「문화재편」""미국 독립 기념관"" | 장주식 이상설 기념관 추진위원장 ""민족 정신 구심점 완성 뿌듯"" | 천안 관광지 곳곳 누빈다' 천안시티투어 버스 | [총선] 2024 총선 천안시갑 후보를 만나다 | 문화로 가득찬 천안'…2027년까지 4600억 원 투입 | 대구근대역사관, ‘대한민국 임시정부 기억상자’ 순회전 개최 | [2024 총선] 이정문 “재선 큰 힘으로 주민 숙원 해결” | [포착] ""동해는 'Sea of Corea'""…280년 전 지도에도 적혀있었다 | 순천향대, KF 외교관 한국언어문화연수 개최 | 김형연 ""공수처장 이명순 임명시 공수처, '대통령의 칼' 될 가능성"""
2024-03-13,1344,5.4,13.2,-1.8,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,"석오 이동녕 선생 서거 84주기 ‘추모제’…조국독립 ‘헌신’ | 고산도서관 '윤봉길 의사 독립운동' 전시 | 매화 향기 그윽한 남사예담촌, 산청 3매 봄소식 전해 | [총선] 2024 총선 천안시갑 후보를 만나다 | 육전·해전·공중전의 고문 자행 | 항일투쟁 정오연 생가터 관리, 대를 이을 사람이 없다 | 대구근대역사관 '임시정부 순회전' 개최 | 천안역 인근에 스타트업 단지…문진석, 천안갑 경제·일자리 공약 발표 | 천안시티투어 버스' 새단장…역사·문화·자연을 한 번에"
2024-03-14,1311,6.5,16.0,-2.1,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,"독립기념관, 일본 관동지역 재외동포 청소년 역사교육자료 지원 | 민주당 권택흥 ""이승만 미화가 아닌 '항일독립운동 헌창사업' 필요"" | 화성시, 경기도 최대 규모 독립기념관 개관 준비 (B tv 수원뉴스) | 권택흥 대구 달서갑 민주당 예비후보, ""대구 독립운동기념관과 대구형무소 복... | 불교계 독립운동가 범산 김법린 선생 향기 되새기다 | 문진석 “초선보다 재선 의원이 국회에서 영향력”"
2024-03-15,1735,7.7,17.4,-1.6,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"구리시 교문도서관, 18일부터 독립기념관 특별순회전 진행 | 재일본한글학교관동협의회, 독립기념관과 업무협약 | 광주학생독립운동기념회관, 2024 광주정신 역사탐방 프로그램 ' 운영 | [기획] 면천공립보통학교 제17회 3.10학생독립만세운동 재현 | 대구 독립운동가 159명, 기념관은 0곳...허소·권택흥·박경철 ""독립운동기념... | [이 계절 이 여행] 봄으로 가는 길, 안동 | [2024 총선] 문진석 민주당 천압갑 예비후보 “열정, 문제해결능력 갖춘 재선... | 킹스타 코킹 김영만 대표, 글로벌 국가격상 건축산업부분 실리콘 마스터 선정 | [편집인 칼럼] 친북좌파 386 운동권만 아니라 극우몰이 뉴라이트도 청산 대상 | [교육소식]이정선 광주교육감, 주광주총영사와 청소년 교류 협의"
2024-03-16,7305,10.2,19.2,-0.2,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
2024-03-17,3645,8.4,12.8,4.5,0.2,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.0,"구리 교문도서관, 독립기념관 특별기획 순회전시 개최 | 구리시교문도서관...독립기념관 특별기획 순회전시 개최 | 고산도서관서 ‘윤봉길 의사의 독립운동 이야기’ 전 열려 | 로봇사업 속도 내는 통신3사…""서비스부터 물류·배송·미디어까지 다양"" | 문화로 가득찬 천안 시민과 함께하는 문화예술 정책 | [기획] 관광객 회복의 원년, 천안 관광지 마련 '총력'"
