"	232",천안,2022-12-31,0,,
"	232",천안,2023-01-01,,,
"	232",천안,2023-01-02,,,
"	232",천안,2023-01-03,,,
"	232",천안,2023-01-04,,,
"	232",천안,2023-01-05,,,
"	232",천안,2023-01-06,5.4,,
"	232",천안,2023-01-07,0.7,,
"	232",천안,2023-01-08,,,
"	232",천안,2023-01-09,0,,
"	232",천안,2023-01-10,,,
"	232",천안,2023-01-11,,,
"	232",천안,2023-01-12,0.1,,
"	232",천안,2023-01-13,14.9,,
"	232",천안,2023-01-14,5,,
"	232",천안,2023-01-15,1.8,,
"	232",천안,2023-01-16,0.2,,
"	232",천안,2023-01-17,,,
"	232",천안,2023-01-18,0,,
"	232",천안,2023-01-19,,,
"	232",천안,2023-01-20,1.2,,
"	232",천안,2023-01-21,,,
"	232",천안,2023-01-22,,,
"	232",천안,2023-01-23,,,
"	232",천안,2023-01-24,,,
"	232",천안,2023-01-25,,,
"	232",천안,2023-01-26,1.7,,
"	232",천안,2023-01-27,0,,
"	232",천안,2023-01-28,,,
"	232",천안,2023-01-29,0,,
"	232",천안,2023-01-30,,,
"	232",천안,2023-01-31,,,
"	232",천안,2023-02-01,,,
"	232",천안,2023-02-02,,,
"	232",천안,2023-02-03,,,
"	232",천안,2023-02-04,,,
"	232",천안,2023-02-05,,,
"	232",천안,2023-02-06,,,
"	232",천안,2023-02-07,,,
"	232",천안,2023-02-08,,,
"	232",천안,2023-02-09,1.1,,
"	232",천안,2023-02-10,1.4,,
"	232",천안,2023-02-11,,,
"	232",천안,2023-02-12,,,
"	232",천안,2023-02-13,,,
"	232",천안,2023-02-14,,,
"	232",천안,2023-02-15,,,
"	232",천안,2023-02-16,,,
"	232",천안,2023-02-17,,,
"	232",천안,2023-02-18,0.5,,
"	232",천안,2023-02-19,0.1,,
"	232",천안,2023-02-20,,,
"	232",천안,2023-02-21,,,
"	232",천안,2023-02-22,,,
"	232",천안,2023-02-23,,,
"	232",천안,2023-02-24,,,
"	232",천안,2023-02-25,,,
"	232",천안,2023-02-26,,,
"	232",천안,2023-02-27,,,
"	232",천안,2023-02-28,,,
"	232",천안,2023-03-01,,,
"	232",천안,2023-03-02,,,
"	232",천안,2023-03-03,,,
"	232",천안,2023-03-04,,,
"	232",천안,2023-03-05,,,
"	232",천안,2023-03-06,,,
"	232",천안,2023-03-07,,,
"	232",천안,2023-03-08,,,
"	232",천안,2023-03-09,0.2,,
"	232",천안,2023-03-10,,,
"	232",천안,2023-03-11,,,
"	232",천안,2023-03-12,10.2,,
"	232",천안,2023-03-13,,,
"	232",천안,2023-03-14,,,
"	232",천안,2023-03-15,,,
"	232",천안,2023-03-16,,,
"	232",천안,2023-03-17,,,
"	232",천안,2023-03-18,,,
"	232",천안,2023-03-19,,,
"	232",천안,2023-03-20,,,
"	232",천안,2023-03-21,,,
"	232",천안,2023-03-22,,,
"	232",천안,2023-03-23,6,,
"	232",천안,2023-03-24,,,
"	232",천안,2023-03-25,,,
"	232",천안,2023-03-26,,,
"	232",천안,2023-03-27,,,
"	232",천안,2023-03-28,,,
"	232",천안,2023-03-29,,,
"	232",천안,2023-03-30,,,
"	232",천안,2023-03-31,,,
"	232",천안,2023-04-01,,,
"	232",천안,2023-04-02,,,
"	232",천안,2023-04-03,,,
"	232",천안,2023-04-04,8.9,3.7,20:48
"	232",천안,2023-04-05,10.2,2.1,13:10
"	232",천안,2023-04-06,2.9,1.1,20:14
"	232",천안,2023-04-07,0,0,
"	232",천안,2023-04-08,,,
"	232",천안,2023-04-09,,,
"	232",천안,2023-04-10,,,
"	232",천안,2023-04-11,0.5,0.5,13:03
"	232",천안,2023-04-12,,,
"	232",천안,2023-04-13,,,
"	232",천안,2023-04-14,,,
"	232",천안,2023-04-15,3.4,3,11:40
"	232",천안,2023-04-16,,,
"	232",천안,2023-04-17,,,
"	232",천안,2023-04-18,1.6,0.7,6:43
"	232",천안,2023-04-19,,,
"	232",천안,2023-04-20,0.3,0.2,
"	232",천안,2023-04-21,,,
"	232",천안,2023-04-22,,,
"	232",천안,2023-04-23,,,
"	232",천안,2023-04-24,,,
"	232",천안,2023-04-25,0.2,0.1,
"	232",천안,2023-04-26,0,0,
"	232",천안,2023-04-27,,,
"	232",천안,2023-04-28,0,0,
"	232",천안,2023-04-29,1.6,0.8,4:47
"	232",천안,2023-04-30,0,0,
"	232",천안,2023-05-01,,,
"	232",천안,2023-05-02,,,
"	232",천안,2023-05-03,,,
"	232",천안,2023-05-04,1.1,1.1,22:56
"	232",천안,2023-05-05,18.7,3.9,21:44
"	232",천안,2023-05-06,32.6,8.1,5:40
"	232",천안,2023-05-07,0.3,0.3,11:37
"	232",천안,2023-05-08,,,
"	232",천안,2023-05-09,,,
"	232",천안,2023-05-10,,,
"	232",천안,2023-05-11,,,
"	232",천안,2023-05-12,,,
"	232",천안,2023-05-13,,,
"	232",천안,2023-05-14,,,
"	232",천안,2023-05-15,,,
"	232",천안,2023-05-16,,,
"	232",천안,2023-05-17,,,
"	232",천안,2023-05-18,,,
"	232",천안,2023-05-19,,,
"	232",천안,2023-05-20,,,
"	232",천안,2023-05-21,,,
"	232",천안,2023-05-22,1.7,1.7,22:12
"	232",천안,2023-05-23,,,
"	232",천안,2023-05-24,,,
"	232",천안,2023-05-25,,,
"	232",천안,2023-05-26,0.4,0.3,3:22
"	232",천안,2023-05-27,7.5,2.3,12:15
"	232",천안,2023-05-28,35.5,7.4,18:48
"	232",천안,2023-05-29,19.1,6.9,0:30
"	232",천안,2023-05-30,0,0,
"	232",천안,2023-05-31,,,
"	232",천안,2023-06-01,,,
"	232",천안,2023-06-02,,,
"	232",천안,2023-06-03,,,
"	232",천안,2023-06-04,,,
"	232",천안,2023-06-05,,,
"	232",천안,2023-06-06,,,
"	232",천안,2023-06-07,,,
"	232",천안,2023-06-08,0,0,
"	232",천안,2023-06-09,0.1,0.1,
"	232",천안,2023-06-10,,,
"	232",천안,2023-06-11,0,0,
"	232",천안,2023-06-12,0,0,
"	232",천안,2023-06-13,,,
"	232",천안,2023-06-14,0,0,
"	232",천안,2023-06-15,0,0,
"	232",천안,2023-06-16,,,
"	232",천안,2023-06-17,,,
"	232",천안,2023-06-18,,,
"	232",천안,2023-06-19,,,
"	232",천안,2023-06-20,8.9,5.7,21:50
"	232",천안,2023-06-21,17.9,7.8,3:06
"	232",천안,2023-06-22,2,1,4:42
"	232",천안,2023-06-23,,,
"	232",천안,2023-06-24,,,
"	232",천안,2023-06-25,,,
"	232",천안,2023-06-26,53.5,15,3:42
"	232",천안,2023-06-27,1.1,0.9,
"	232",천안,2023-06-28,0,0,
"	232",천안,2023-06-29,92.9,45.2,15:41
"	232",천안,2023-06-30,2.5,1.6,1:40
"	232",천안,2023-07-01,,,
"	232",천안,2023-07-02,,,
"	232",천안,2023-07-03,,,
"	232",천안,2023-07-04,69.2,24,16:19
"	232",천안,2023-07-05,13,9.8,1:11
"	232",천안,2023-07-06,,,
"	232",천안,2023-07-07,13.8,4.7,20:23
"	232",천안,2023-07-08,0.4,0.3,0:01
"	232",천안,2023-07-09,4.7,4.5,13:54
"	232",천안,2023-07-10,15.5,14.7,4:45
"	232",천안,2023-07-11,11.6,6.5,11:10
"	232",천안,2023-07-12,0.1,0.1,
"	232",천안,2023-07-13,35.1,12.8,11:01
"	232",천안,2023-07-14,165.3,24.7,3:28
"	232",천안,2023-07-15,158.2,29.4,11:55
"	232",천안,2023-07-16,0.7,0.3,13:24
"	232",천안,2023-07-17,4.6,1.6,22:45
"	232",천안,2023-07-18,25.9,8.9,12:03
"	232",천안,2023-07-19,0,0,
"	232",천안,2023-07-20,,,
"	232",천안,2023-07-21,,,
"	232",천안,2023-07-22,0.1,0.1,
"	232",천안,2023-07-23,46.8,13.9,22:12
"	232",천안,2023-07-24,0.8,0.5,6:28
"	232",천안,2023-07-25,0.5,0.3,
"	232",천안,2023-07-26,6.8,4.4,
"	232",천안,2023-07-27,1.8,1.8,
"	232",천안,2023-07-28,,,
"	232",천안,2023-07-29,,,
"	232",천안,2023-07-30,,,
"	232",천안,2023-07-31,,,
"	232",천안,2023-08-01,,,
"	232",천안,2023-08-02,,,
"	232",천안,2023-08-03,,,
"	232",천안,2023-08-04,,,
"	232",천안,2023-08-05,,,
"	232",천안,2023-08-06,,,
"	232",천안,2023-08-07,0,0,
"	232",천안,2023-08-08,0,0,
"	232",천안,2023-08-09,10.5,3.5,22:59
"	232",천안,2023-08-10,122.3,18.7,0:01
"	232",천안,2023-08-11,7.4,4.9,0:41
"	232",천안,2023-08-12,1.1,1,18:52
"	232",천안,2023-08-13,,,
"	232",천안,2023-08-14,,,
"	232",천안,2023-08-15,,,
"	232",천안,2023-08-16,4,4,16:15
"	232",천안,2023-08-17,0.5,0.5,
"	232",천안,2023-08-18,,,
"	232",천안,2023-08-19,,,
"	232",천안,2023-08-20,0,0,
"	232",천안,2023-08-21,,,
"	232",천안,2023-08-22,12,5.5,19:13
"	232",천안,2023-08-23,5.5,2.2,20:18
"	232",천안,2023-08-24,20.1,12.5,0:23
"	232",천안,2023-08-25,,,
"	232",천안,2023-08-26,,,
"	232",천안,2023-08-27,0,0,
"	232",천안,2023-08-28,0,0,
"	232",천안,2023-08-29,2.3,0.8,13:42
"	232",천안,2023-08-30,10.8,2,11:50
"	232",천안,2023-08-31,,,
"	232",천안,2023-09-01,,,
"	232",천안,2023-09-02,,,
"	232",천안,2023-09-03,0.3,0.3,2:00
"	232",천안,2023-09-04,0,0,
"	232",천안,2023-09-05,,,
"	232",천안,2023-09-06,,,
"	232",천안,2023-09-07,,,
"	232",천안,2023-09-08,,,
"	232",천안,2023-09-09,,,
"	232",천안,2023-09-10,,,
"	232",천안,2023-09-11,,,
"	232",천안,2023-09-12,,,
"	232",천안,2023-09-13,32.3,12.4,17:02
"	232",천안,2023-09-14,4.4,1.3,3:16
"	232",천안,2023-09-15,10.7,4.3,4:56
"	232",천안,2023-09-16,26,6.4,7:26
"	232",천안,2023-09-17,,,
"	232",천안,2023-09-18,,,
"	232",천안,2023-09-19,,,
"	232",천안,2023-09-20,61.7,13.2,16:31
"	232",천안,2023-09-21,0.1,0.1,
"	232",천안,2023-09-22,,,
"	232",천안,2023-09-23,,,
"	232",천안,2023-09-24,,,
"	232",천안,2023-09-25,4.8,1.8,23:01
"	232",천안,2023-09-26,34.8,9.5,3:49
"	232",천안,2023-09-27,2.8,1,5:39
"	232",천안,2023-09-28,,,
"	232",천안,2023-09-29,,,
"	232",천안,2023-09-30,2.2,1.1,2:41
"	232",천안,2023-10-01,,,
"	232",천안,2023-10-02,,,
"	232",천안,2023-10-03,,,
"	232",천안,2023-10-04,0.4,0.4,20:25
"	232",천안,2023-10-05,,,
"	232",천안,2023-10-06,,,
"	232",천안,2023-10-07,,,
"	232",천안,2023-10-08,0.1,0.1,9:53
"	232",천안,2023-10-09,,,
"	232",천안,2023-10-10,,,
"	232",천안,2023-10-11,,,
"	232",천안,2023-10-12,,,
"	232",천안,2023-10-13,,,
"	232",천안,2023-10-14,18.2,18,14:38
"	232",천안,2023-10-15,,,
"	232",천안,2023-10-16,,,
"	232",천안,2023-10-17,,,
"	232",천안,2023-10-18,,,
"	232",천안,2023-10-19,8.9,6.5,13:26
"	232",천안,2023-10-20,0,0,
"	232",천안,2023-10-21,1.1,1.1,9:14
"	232",천안,2023-10-22,,,
"	232",천안,2023-10-23,,,
"	232",천안,2023-10-24,,,
"	232",천안,2023-10-25,,,
"	232",천안,2023-10-26,,,
"	232",천안,2023-10-27,,,
"	232",천안,2023-10-28,,,
"	232",천안,2023-10-29,,,
"	232",천안,2023-10-30,,,
"	232",천안,2023-10-31,,,
"	232",천안,2023-11-01,,,
"	232",천안,2023-11-02,,,
"	232",천안,2023-11-03,,,
"	232",천안,2023-11-04,0,,
"	232",천안,2023-11-05,16.9,,
"	232",천안,2023-11-06,21,,
"	232",천안,2023-11-07,0.4,,
"	232",천안,2023-11-08,,,
"	232",천안,2023-11-09,0.5,,
"	232",천안,2023-11-10,,,
"	232",천안,2023-11-11,,,
"	232",천안,2023-11-12,,,
"	232",천안,2023-11-13,,,
"	232",천안,2023-11-14,,,
"	232",천안,2023-11-15,,,
"	232",천안,2023-11-16,8.8,,
"	232",천안,2023-11-17,3.2,,
"	232",천안,2023-11-18,,,
"	232",천안,2023-11-19,,,
"	232",천안,2023-11-20,,,
"	232",천안,2023-11-21,,,
"	232",천안,2023-11-22,,,
"	232",천안,2023-11-23,0,,
"	232",천안,2023-11-24,,,
"	232",천안,2023-11-25,,,
"	232",천안,2023-11-26,0,,
"	232",천안,2023-11-27,5,,
"	232",천안,2023-11-28,,,
"	232",천안,2023-11-29,1.1,0.6,18:00
"	232",천안,2023-11-30,,,
"	232",천안,2023-12-01,,,
"	232",천안,2023-12-02,0,,
"	232",천안,2023-12-03,,,
"	232",천안,2023-12-04,,,
"	232",천안,2023-12-05,,,
"	232",천안,2023-12-06,5.1,,
"	232",천안,2023-12-07,,,
"	232",천안,2023-12-08,,,
"	232",천안,2023-12-09,,,
"	232",천안,2023-12-10,,,
"	232",천안,2023-12-11,21.3,,
"	232",천안,2023-12-12,,,
"	232",천안,2023-12-13,,,
"	232",천안,2023-12-14,19.1,,
"	232",천안,2023-12-15,35,,
"	232",천안,2023-12-16,1.9,,
"	232",천안,2023-12-17,,,
"	232",천안,2023-12-18,,,
"	232",천안,2023-12-19,0,,
"	232",천안,2023-12-20,0.6,,
"	232",천안,2023-12-21,,,
"	232",천안,2023-12-22,,,
"	232",천안,2023-12-23,,,
"	232",천안,2023-12-24,,,
"	232",천안,2023-12-25,0.3,,
"	232",천안,2023-12-26,,,
"	232",천안,2023-12-27,,,
"	232",천안,2023-12-28,,,
"	232",천안,2023-12-29,,,
"	232",천안,2023-12-30,2.9,,
"	232",천안,2023-12-31,3.3,,
"	232",천안,2024-01-01,,,
"	232",천안,2024-01-02,,,
"	232",천안,2024-01-03,2.2,,
"	232",천안,2024-01-04,,,
"	232",천안,2024-01-05,0,,
"	232",천안,2024-01-06,0.4,,
"	232",천안,2024-01-07,0,,
"	232",천안,2024-01-08,,,
"	232",천안,2024-01-09,,,
"	232",천안,2024-01-10,0,,
"	232",천안,2024-01-11,,,
"	232",천안,2024-01-12,,,
"	232",천안,2024-01-13,,,
"	232",천안,2024-01-14,4.8,,
"	232",천안,2024-01-15,,,
"	232",천안,2024-01-16,,,
"	232",천안,2024-01-17,8.1,,
"	232",천안,2024-01-18,6.3,,
"	232",천안,2024-01-19,,,
"	232",천안,2024-01-20,7.2,,
"	232",천안,2024-01-21,,,
"	232",천안,2024-01-22,2.9,,
"	232",천안,2024-01-23,3,,
"	232",천안,2024-01-24,,,
"	232",천안,2024-01-25,,,
"	232",천안,2024-01-26,,,
"	232",천안,2024-01-27,,,
"	232",천안,2024-01-28,,,
"	232",천안,2024-01-29,,,
"	232",천안,2024-01-30,,,
"	232",천안,2024-01-31,,,
"	232",천안,2024-02-01,,,
"	232",천안,2024-02-02,,,
"	232",천안,2024-02-03,1.1,,
"	232",천안,2024-02-04,0.5,,
"	232",천안,2024-02-05,10.5,,
"	232",천안,2024-02-06,,,
"	232",천안,2024-02-07,,,
"	232",천안,2024-02-08,,,
"	232",천안,2024-02-09,,,
"	232",천안,2024-02-10,0,,
"	232",천안,2024-02-11,0.1,,
"	232",천안,2024-02-12,,,
"	232",천안,2024-02-13,,,
"	232",천안,2024-02-14,0,,
"	232",천안,2024-02-15,2.5,,
"	232",천안,2024-02-16,,,
"	232",천안,2024-02-17,,,
"	232",천안,2024-02-18,24.4,,
"	232",천안,2024-02-19,9.6,,
"	232",천안,2024-02-20,6.5,,
"	232",천안,2024-02-21,24.2,,
"	232",천안,2024-02-22,6.8,,
"	232",천안,2024-02-23,,,
"	232",천안,2024-02-24,1.8,,
"	232",천안,2024-02-25,1.7,,
"	232",천안,2024-02-26,,,
"	232",천안,2024-02-27,,,
"	232",천안,2024-02-28,,,
"	232",천안,2024-02-29,,,
"	232",천안,2024-03-01,,,
"	232",천안,2024-03-02,,,
"	232",천안,2024-03-03,0.1,,
"	232",천안,2024-03-04,,,
"	232",천안,2024-03-05,1.4,,
"	232",천안,2024-03-06,,,
"	232",천안,2024-03-07,,,
"	232",천안,2024-03-08,,,
"	232",천안,2024-03-09,,,
"	232",천안,2024-03-10,,,
"	232",천안,2024-03-11,0.6,,
"	232",천안,2024-03-12,1,,
"	232",천안,2024-03-13,,,
"	232",천안,2024-03-14,,,
"	232",천안,2024-03-15,,,
"	232",천안,2024-03-16,,,
"	232",천안,2024-03-17,0.2,,
"	232",천안,2024-03-18,,,
"	232",천안,2024-03-19,0.3,,
"	232",천안,2024-03-20,,,
"	232",천안,2024-03-21,,,
"	232",천안,2024-03-22,0.3,,
"	232",천안,2024-03-23,0,,
"	232",천안,2024-03-24,,,
"	232",천안,2024-03-25,7.5,,
"	232",천안,2024-03-26,20.4,,
"	232",천안,2024-03-27,,,
"	232",천안,2024-03-28,9.1,,
"	232",천안,2024-03-29,0.4,,
"	232",천안,2024-03-30,,,
"	232",천안,2024-03-31,,,
"	232",천안,2024-04-01,,,
"	232",천안,2024-04-02,,,
"	232",천안,2024-04-03,5.3,1.4,10:04
"	232",천안,2024-04-04,0,0,
"	232",천안,2024-04-05,,,
"	232",천안,2024-04-06,,,
"	232",천안,2024-04-07,,,
"	232",천안,2024-04-08,,,
"	232",천안,2024-04-09,,,
"	232",천안,2024-04-10,,,
"	232",천안,2024-04-11,,,
"	232",천안,2024-04-12,,,
"	232",천안,2024-04-13,,,
"	232",천안,2024-04-14,,,
"	232",천안,2024-04-15,20.1,11.7,9:18
"	232",천안,2024-04-16,0.2,0.2,
"	232",천안,2024-04-17,,,
"	232",천안,2024-04-18,,,
"	232",천안,2024-04-19,,,
"	232",천안,2024-04-20,12.8,3.1,17:42
"	232",천안,2024-04-21,,,
"	232",천안,2024-04-22,,,
"	232",천안,2024-04-23,0,0,
"	232",천안,2024-04-24,9,4.3,7:05
"	232",천안,2024-04-25,,,
"	232",천안,2024-04-26,,,
"	232",천안,2024-04-27,,,
"	232",천안,2024-04-28,,,
"	232",천안,2024-04-29,0.8,0.6,15:07
"	232",천안,2024-04-30,0,0,
"	232",천안,2024-05-01,,,
"	232",천안,2024-05-02,,,
"	232",천안,2024-05-03,,,
"	232",천안,2024-05-04,,,
"	232",천안,2024-05-05,36.4,7,15:23
"	232",천안,2024-05-06,5.2,2,0:01
"	232",천안,2024-05-07,9.1,2,17:35
"	232",천안,2024-05-08,,,
"	232",천안,2024-05-09,,,
"	232",천안,2024-05-10,,,
"	232",천안,2024-05-11,9.6,4.1,21:50
"	232",천안,2024-05-12,0.2,0.2,
"	232",천안,2024-05-13,,,
"	232",천안,2024-05-14,,,
"	232",천안,2024-05-15,16,4.4,17:58
"	232",천안,2024-05-16,3.2,1.5,1:38
"	232",천안,2024-05-17,,,
"	232",천안,2024-05-18,,,
"	232",천안,2024-05-19,,,
"	232",천안,2024-05-20,,,
"	232",천안,2024-05-21,,,
"	232",천안,2024-05-22,,,
"	232",천안,2024-05-23,,,
"	232",천안,2024-05-24,,,
"	232",천안,2024-05-25,,,
"	232",천안,2024-05-26,28,13.8,15:14
"	232",천안,2024-05-27,,,
"	232",천안,2024-05-28,,,
"	232",천안,2024-05-29,,,
"	232",천안,2024-05-30,,,
"	232",천안,2024-05-31,,,
"	232",천안,2024-06-01,0,0,
"	232",천안,2024-06-02,,,
"	232",천안,2024-06-03,,,
"	232",천안,2024-06-04,,,
"	232",천안,2024-06-05,,,
"	232",천안,2024-06-06,,,
"	232",천안,2024-06-07,0,0,
"	232",천안,2024-06-08,1.8,1.4,5:39
"	232",천안,2024-06-09,,,
"	232",천안,2024-06-10,,,
"	232",천안,2024-06-11,,,
"	232",천안,2024-06-12,,,
"	232",천안,2024-06-13,,,
"	232",천안,2024-06-14,,,
"	232",천안,2024-06-15,0.3,0.2,
"	232",천안,2024-06-16,,,
"	232",천안,2024-06-17,,,
"	232",천안,2024-06-18,,,
"	232",천안,2024-06-19,,,
"	232",천안,2024-06-20,,,
"	232",천안,2024-06-21,,,
"	232",천안,2024-06-22,40.7,15.3,12:04
"	232",천안,2024-06-23,7.5,3,2:29
"	232",천안,2024-06-24,,,
"	232",천안,2024-06-25,,,
"	232",천안,2024-06-26,,,
"	232",천안,2024-06-27,,,
"	232",천안,2024-06-28,,,
"	232",천안,2024-06-29,52.1,12.4,16:38
"	232",천안,2024-06-30,4,2.4,2:48
"	232",천안,2024-07-01,,,
"	232",천안,2024-07-02,57.2,15.3,7:53
"	232",천안,2024-07-03,1.6,1.6,0:01
"	232",천안,2024-07-04,,,
"	232",천안,2024-07-05,0.7,0.7,0:01
"	232",천안,2024-07-06,0.7,0.7,2:59
"	232",천안,2024-07-07,108.7,23.6,2:09
"	232",천안,2024-07-08,76.9,35,20:25
"	232",천안,2024-07-09,13.6,5.5,23:01
"	232",천안,2024-07-10,61,36.1,2:24
"	232",천안,2024-07-11,0.5,0.5,6:17
"	232",천안,2024-07-12,,,
"	232",천안,2024-07-13,0.5,0.5,17:32
"	232",천안,2024-07-14,,,
"	232",천안,2024-07-15,,,
"	232",천안,2024-07-16,37.5,20.8,23:01
"	232",천안,2024-07-17,60.5,56.4,0:05
"	232",천안,2024-07-18,52.3,23.8,9:57
"	232",천안,2024-07-19,,,
"	232",천안,2024-07-20,7.2,3.2,22:08
"	232",천안,2024-07-21,0.2,0.2,
"	232",천안,2024-07-22,,,
"	232",천안,2024-07-23,7.5,2.2,10:33
"	232",천안,2024-07-24,2.1,1.6,7:43
"	232",천안,2024-07-25,0.7,0.7,18:58
"	232",천안,2024-07-26,15.9,15.7,16:04
"	232",천안,2024-07-27,4.6,3.7,14:30
"	232",천안,2024-07-28,,,
"	232",천안,2024-07-29,,,
"	232",천안,2024-07-30,,,
"	232",천안,2024-07-31,,,
"	232",천안,2024-08-01,,,
"	232",천안,2024-08-02,0,0,
"	232",천안,2024-08-03,,,
"	232",천안,2024-08-04,,,
"	232",천안,2024-08-05,21.7,15.6,18:08
"	232",천안,2024-08-06,,,
"	232",천안,2024-08-07,,,
"	232",천안,2024-08-08,,,
"	232",천안,2024-08-09,,,
"	232",천안,2024-08-10,,,
"	232",천안,2024-08-11,,,
"	232",천안,2024-08-12,,,
"	232",천안,2024-08-13,0.6,0.3,0:22
"	232",천안,2024-08-14,8.3,8.3,0:01
"	232",천안,2024-08-15,0,0,
"	232",천안,2024-08-16,,,
"	232",천안,2024-08-17,,,
"	232",천안,2024-08-18,,,
"	232",천안,2024-08-19,0,0,
"	232",천안,2024-08-20,5.8,5.8,16:41
"	232",천안,2024-08-21,22.1,7.3,10:16
"	232",천안,2024-08-22,2.8,2.1,13:41
"	232",천안,2024-08-23,5,4.9,11:32
"	232",천안,2024-08-24,0,0,
"	232",천안,2024-08-25,,,
"	232",천안,2024-08-26,,,
"	232",천안,2024-08-27,0.1,0.1,
"	232",천안,2024-08-28,,,
"	232",천안,2024-08-29,,,
"	232",천안,2024-08-30,,,
"	232",천안,2024-08-31,,,
"	232",천안,2024-09-01,,,
"	232",천안,2024-09-02,0.1,0.1,
"	232",천안,2024-09-03,,,
"	232",천안,2024-09-04,,,
"	232",천안,2024-09-05,0.1,0.1,
"	232",천안,2024-09-06,0.9,0.9,18:02
"	232",천안,2024-09-07,,,
"	232",천안,2024-09-08,,,
"	232",천안,2024-09-09,,,
"	232",천안,2024-09-10,,,
"	232",천안,2024-09-11,24.8,22.9,17:54
"	232",천안,2024-09-12,51.6,30.3,1:15
"	232",천안,2024-09-13,,,
"	232",천안,2024-09-14,0.2,0.2,
"	232",천안,2024-09-15,,,
"	232",천안,2024-09-16,,,
"	232",천안,2024-09-17,,,
"	232",천안,2024-09-18,8.3,8.3,20:09
"	232",천안,2024-09-19,,,
"	232",천안,2024-09-20,79.4,29.1,22:01
"	232",천안,2024-09-21,152.5,67.4,0:01
"	232",천안,2024-09-22,0.1,0.1,
"	232",천안,2024-09-23,,,
"	232",천안,2024-09-24,,,
"	232",천안,2024-09-25,,,
"	232",천안,2024-09-26,,,
"	232",천안,2024-09-27,,,
"	232",천안,2024-09-28,,,
"	232",천안,2024-09-29,,,
"	232",천안,2024-09-30,,,
"	232",천안,2024-10-01,3.1,2.5,9:39
"	232",천안,2024-10-02,,,
"	232",천안,2024-10-03,4.2,2.4,15:30
"	232",천안,2024-10-04,,,
"	232",천안,2024-10-05,,,
"	232",천안,2024-10-06,0,0,
"	232",천안,2024-10-07,0.1,0.1,
"	232",천안,2024-10-08,,,
"	232",천안,2024-10-09,,,
"	232",천안,2024-10-10,,,
"	232",천안,2024-10-11,,,
"	232",천안,2024-10-12,,,
"	232",천안,2024-10-13,,,
"	232",천안,2024-10-14,2.8,1.1,13:34
"	232",천안,2024-10-15,14.1,4.9,2:17
"	232",천안,2024-10-16,,,
"	232",천안,2024-10-17,,,
"	232",천안,2024-10-18,62.1,16.2,20:36
"	232",천안,2024-10-19,4.3,3.2,2:09
"	232",천안,2024-10-20,,,
"	232",천안,2024-10-21,0.1,0.1,
"	232",천안,2024-10-22,8.4,1.8,10:52
"	232",천안,2024-10-23,0.4,0.4,0:19
"	232",천안,2024-10-24,,,
"	232",천안,2024-10-25,,,
"	232",천안,2024-10-26,,,
"	232",천안,2024-10-27,0.1,0.1,
"	232",천안,2024-10-28,,,
"	232",천안,2024-10-29,0,0,
"	232",천안,2024-10-30,,,
"	232",천안,2024-10-31,,,
"	232",천안,2024-11-01,1.5,,
"	232",천안,2024-11-02,0,,
"	232",천안,2024-11-03,,,
"	232",천안,2024-11-04,0.1,,
"	232",천안,2024-11-05,,,
"	232",천안,2024-11-06,,,
"	232",천안,2024-11-07,,,
"	232",천안,2024-11-08,,,
"	232",천안,2024-11-09,,,
"	232",천안,2024-11-10,,,
"	232",천안,2024-11-11,,,
"	232",천안,2024-11-12,,,
"	232",천안,2024-11-13,,,
"	232",천안,2024-11-14,0,,
"	232",천안,2024-11-15,6.1,,
"	232",천안,2024-11-16,1.1,,
"	232",천안,2024-11-17,0,,
"	232",천안,2024-11-18,,,
"	232",천안,2024-11-19,,,
"	232",천안,2024-11-20,0.1,,
"	232",천안,2024-11-21,0.1,,
"	232",천안,2024-11-22,,,
"	232",천안,2024-11-23,,,
"	232",천안,2024-11-24,,,
"	232",천안,2024-11-25,0,,
"	232",천안,2024-11-26,23.1,,
"	232",천안,2024-11-27,7.3,,
"	232",천안,2024-11-28,,,
"	232",천안,2024-11-29,0.1,,
"	232",천안,2024-11-30,0,,
"	232",천안,2024-12-01,0,,
"	232",천안,2024-12-02,0,,
"	232",천안,2024-12-03,,,
"	232",천안,2024-12-04,,,
"	232",천안,2024-12-05,2.7,,
"	232",천안,2024-12-06,0.8,,
"	232",천안,2024-12-07,0,,
"	232",천안,2024-12-08,,,
"	232",천안,2024-12-09,,,
"	232",천안,2024-12-10,,,
"	232",천안,2024-12-11,,,
"	232",천안,2024-12-12,,,
"	232",천안,2024-12-13,,,
"	232",천안,2024-12-14,,,
"	232",천안,2024-12-15,2.6,,
"	232",천안,2024-12-16,0.1,,
"	232",천안,2024-12-17,,,
"	232",천안,2024-12-18,,,
"	232",천안,2024-12-19,,,
"	232",천안,2024-12-20,0.5,,
"	232",천안,2024-12-21,6.3,,
"	232",천안,2024-12-22,,,
"	232",천안,2024-12-23,,,
"	232",천안,2024-12-24,,,
"	232",천안,2024-12-25,0.5,,
"	232",천안,2024-12-26,0.5,,
"	232",천안,2024-12-27,0.8,,
"	232",천안,2024-12-28,0.4,,
"	232",천안,2024-12-29,,,
"	232",천안,2024-12-30,,,
"	232",천안,2024-12-31,,,
"	232",천안,2025-01-01,,,
"	232",천안,2025-01-02,,,
"	232",천안,2025-01-03,,,
"	232",천안,2025-01-04,,,
